date,trade id,time ist,event,symbol,strategy,option_type,price,trailing_sl,rsi,oi,outcome
10-02-26,2026-02-10_80,10:35:00 IST,BUY,NIFTY 10 FEB 25950 CE,,CE,37.36,27.36,73.19418685823555,7174895,
10-02-26,2026-02-10_80,10:55:00 IST,SELL,NIFTY 10 FEB 25950 CE,,CE,37.0,27.36,43.21121749856545,6345950,Failure
10-02-26,2026-02-10_212,12:47:00 IST,BUY,NIFTY 10 FEB 25900 CE,,CE,36.76,26.76,75.89085510966382,7299175,
10-02-26,2026-02-10_212,13:05:00 IST,SELL,NIFTY 10 FEB 25900 CE,,CE,35.9625,26.76,39.383401282015356,7801690,Failure
10-02-26,2026-02-10_251,13:26:00 IST,BUY,NIFTY 10 FEB 25950 PE,,PE,28.6,18.6,24.353836346992452,6405360,
10-02-26,2026-02-10_251,13:38:00 IST,SELL,NIFTY 10 FEB 25950 PE,,PE,25.9375,18.6,28.824867883846395,6601465,Failure
