date,trade id,time ist,event,symbol,strategy,option_type,price,trailing_sl,rsi,oi,outcome
27-03-26,2026-03-27_45,10:00:00 IST,BUY,NIFTY 27 MAR 23000 PE,,PE,59.26,49.26,27.017237468972752,11572160,
27-03-26,2026-03-27_45,10:20:00 IST,SELL,NIFTY 27 MAR 23000 PE,,PE,58.875,49.26,28.92245105150188,11969195,Failure
27-03-26,2026-03-27_126,11:21:00 IST,BUY,NIFTY 27 MAR 22950 PE,,PE,58.43,48.43,33.466214536396436,3556670,
27-03-26,2026-03-27_126,11:35:00 IST,SELL,NIFTY 27 MAR 22950 PE,,PE,57.6,48.43,37.773622309626326,3016975,Failure
27-03-26,2026-03-27_306,14:21:00 IST,BUY,NIFTY 27 MAR 22900 PE,,PE,57.75,47.75,36.90107636703414,6248645,
27-03-26,2026-03-27_306,15:12:00 IST,SELL,NIFTY 27 MAR 22900 PE,,PE,63.1875,56.92,39.03216493988224,3406390,Success
