date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
24-07-25,2025-07-24_78,10:33:00 IST,BUY,NIFTY 24 JUL 24750 CE,CE,216.14,201.14,60.84063462381799,248475,
24-07-25,2025-07-24_78,11:20:00 IST,SELL,NIFTY 24 JUL 24750 CE,CE,201.25,201.25,29.74224783276121,355500,Failure
