date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
11-02-25,2025-02-11_222,12:57:00 IST,BUY,NIFTY 11 FEB 23200 PE,PE,215.84,200.84,20.33478895110582,2108625,
11-02-25,2025-02-11_222,13:05:00 IST,SELL,NIFTY 11 FEB 23200 PE,PE,205.55,205.55,10.045699009612278,2038125,Failure
11-02-25,2025-02-11_243,13:18:00 IST,BUY,NIFTY 11 FEB 23100 PE,PE,148.77,133.77,39.43412771798111,4056225,
11-02-25,2025-02-11_243,13:24:00 IST,SELL,NIFTY 11 FEB 23100 PE,PE,140.75,133.77,35.20162309090246,3986175,Failure
