symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 6 MAR 22400 CE,12:05:00 IST,06-03-25 12:05:00 IST,256.85,65.27477062725778,236.49,TRAIL,continuous_trailing
NIFTY 6 MAR 22400 CE,12:06:00 IST,06-03-25 12:06:00 IST,256.85,61.49803008024901,241.85,HOLD,no_exit_condition_met
NIFTY 6 MAR 22400 CE,12:07:00 IST,06-03-25 12:07:00 IST,256.85,61.576101365747974,241.85,HOLD,no_exit_condition_met
NIFTY 6 MAR 22400 CE,12:08:00 IST,06-03-25 12:08:00 IST,256.85,58.22776539667669,241.85,HOLD,no_exit_condition_met
NIFTY 6 MAR 22400 CE,12:09:00 IST,06-03-25 12:09:00 IST,256.85,58.14156859015618,241.85,HOLD,no_exit_condition_met
NIFTY 6 MAR 22400 CE,12:10:00 IST,06-03-25 12:10:00 IST,260.0,52.6064300188472,241.85,TRAIL,continuous_trailing
NIFTY 6 MAR 22400 CE,12:11:00 IST,06-03-25 12:11:00 IST,260.0,56.14859931922988,245.0,HOLD,no_exit_condition_met
NIFTY 6 MAR 22400 CE,12:12:00 IST,06-03-25 12:12:00 IST,260.0,50.16918063390273,245.0,HOLD,no_exit_condition_met
NIFTY 6 MAR 22400 CE,12:13:00 IST,06-03-25 12:13:00 IST,260.0,52.80514720886699,245.0,HOLD,no_exit_condition_met
NIFTY 6 MAR 22400 CE,12:14:00 IST,06-03-25 12:14:00 IST,260.0,53.33680359336907,245.0,HOLD,no_exit_condition_met
NIFTY 6 MAR 22400 CE,12:15:00 IST,06-03-25 12:15:00 IST,254.9,57.621189645624284,245.0,HOLD,no_exit_condition_met
NIFTY 6 MAR 22400 CE,12:16:00 IST,06-03-25 12:16:00 IST,254.9,61.18298458078099,245.0,EXIT,time_cutoff_12m
