datetime_ist,best_ce_score,best_pe_score,trigger_1m_ce,trigger_1m_pe,entry_allowed
04-02-26 09:15:00 IST,,,False,False,True
04-02-26 09:16:00 IST,,,False,False,True
04-02-26 09:17:00 IST,,,False,False,True
04-02-26 09:18:00 IST,,,False,False,True
04-02-26 09:19:00 IST,,,False,False,True
04-02-26 09:20:00 IST,,,False,False,True
04-02-26 09:21:00 IST,,,False,False,True
04-02-26 09:22:00 IST,,,False,False,True
04-02-26 09:23:00 IST,,,False,False,True
04-02-26 09:25:00 IST,,,False,False,True
04-02-26 09:27:00 IST,,,False,False,True
04-02-26 09:28:00 IST,,,False,False,True
04-02-26 09:30:00 IST,,,False,False,True
04-02-26 09:32:00 IST,,,False,False,True
04-02-26 09:34:00 IST,,,False,False,True
04-02-26 09:36:00 IST,,,False,False,True
04-02-26 09:38:00 IST,,,False,False,True
04-02-26 09:41:00 IST,,,False,False,True
04-02-26 09:43:00 IST,,,False,False,True
04-02-26 09:45:00 IST,,,False,False,True
04-02-26 09:47:00 IST,,,False,False,True
04-02-26 09:49:00 IST,,,False,False,True
04-02-26 09:51:00 IST,,,False,False,True
04-02-26 09:53:00 IST,,,False,False,True
04-02-26 09:55:00 IST,,,False,False,True
04-02-26 09:58:00 IST,,,False,False,True
04-02-26 10:00:00 IST,,,False,False,True
04-02-26 10:03:00 IST,,,False,False,True
04-02-26 10:06:00 IST,,,False,False,True
04-02-26 10:09:00 IST,94.0,10,False,False,True
04-02-26 10:12:00 IST,69.0,10,False,False,True
04-02-26 10:15:00 IST,94.0,10,False,False,True
04-02-26 10:18:00 IST,69.0,0,False,False,True
04-02-26 10:22:00 IST,60,25,False,False,True
04-02-26 10:25:00 IST,15,45,False,False,True
04-02-26 10:28:00 IST,,70,False,False,True
04-02-26 10:32:00 IST,,45,False,False,True
04-02-26 10:36:00 IST,40,95,False,False,True
04-02-26 10:39:00 IST,,70,False,False,True
04-02-26 10:42:00 IST,,70,False,False,True
04-02-26 10:46:00 IST,15,95,False,False,True
04-02-26 10:50:00 IST,35,25,False,False,True
04-02-26 10:54:00 IST,35,25,False,False,True
04-02-26 10:58:00 IST,15,70,False,False,True
04-02-26 11:02:00 IST,35,25,False,False,True
04-02-26 11:06:00 IST,35,50,False,False,True
04-02-26 11:10:00 IST,15,70,False,False,True
04-02-26 11:13:00 IST,15,95,False,False,True
04-02-26 11:16:00 IST,15,95,False,False,True
04-02-26 11:19:00 IST,15,95,False,False,True
04-02-26 11:22:00 IST,40,70,False,False,True
04-02-26 11:25:00 IST,0,104.0,False,False,True
04-02-26 11:27:00 IST,0,79.0,False,False,True
04-02-26 11:30:00 IST,0,104.0,False,False,True
04-02-26 11:33:00 IST,40,95,False,False,True
04-02-26 11:36:00 IST,15,95,False,False,True
04-02-26 11:39:00 IST,15,70,False,False,True
04-02-26 11:42:00 IST,15,70,False,False,True
04-02-26 11:46:00 IST,15,70,False,False,True
04-02-26 11:48:00 IST,15,70,False,False,True
04-02-26 11:52:00 IST,40,95,False,False,True
04-02-26 11:56:00 IST,35,75,False,False,True
04-02-26 11:59:00 IST,35,75,False,False,True
04-02-26 12:00:00 IST,60,75,False,False,True
04-02-26 12:04:00 IST,15,95,False,False,True
04-02-26 12:08:00 IST,60,75,False,False,True
04-02-26 12:11:00 IST,60,10,False,False,True
04-02-26 12:14:00 IST,35,50,False,False,True
04-02-26 12:17:00 IST,60,10,False,False,True
04-02-26 12:19:00 IST,60,10,False,False,True
04-02-26 12:22:00 IST,45,15,False,False,True
04-02-26 12:26:00 IST,45,40,False,False,True
04-02-26 12:29:00 IST,79.0,0,False,False,True
04-02-26 12:32:00 IST,45,40,False,False,True
04-02-26 12:34:00 IST,45,40,False,False,True
04-02-26 12:38:00 IST,70,15,False,False,True
04-02-26 12:40:00 IST,70,40,False,False,True
04-02-26 12:43:00 IST,79.0,0,False,False,True
04-02-26 12:46:00 IST,,15,False,False,True
04-02-26 12:50:00 IST,,35,False,False,True
04-02-26 12:51:00 IST,,,False,False,True
04-02-26 12:53:00 IST,,,False,False,True
04-02-26 12:56:00 IST,,,False,False,True
04-02-26 13:00:00 IST,,,False,False,True
04-02-26 13:04:00 IST,,,False,False,True
04-02-26 13:08:00 IST,,,False,False,True
04-02-26 13:12:00 IST,,,False,False,True
04-02-26 13:17:00 IST,,,False,False,True
04-02-26 13:21:00 IST,,,False,False,True
04-02-26 13:26:00 IST,,,False,False,True
04-02-26 13:30:00 IST,,,False,False,True
04-02-26 13:34:00 IST,,,False,False,True
04-02-26 13:38:00 IST,,,False,False,True
04-02-26 13:42:00 IST,,,False,False,True
04-02-26 13:47:00 IST,,,False,False,True
04-02-26 13:51:00 IST,,,False,False,True
04-02-26 13:55:00 IST,,,False,False,True
04-02-26 13:59:00 IST,,,False,False,True
04-02-26 14:04:00 IST,,,False,False,True
04-02-26 14:09:00 IST,,,False,False,True
04-02-26 14:11:00 IST,,,False,False,True
04-02-26 14:15:00 IST,,,False,False,True
04-02-26 14:16:00 IST,,,False,False,True
04-02-26 14:19:00 IST,,,False,False,True
04-02-26 14:22:00 IST,,,False,False,True
04-02-26 14:25:00 IST,,,False,False,True
04-02-26 14:28:00 IST,,,False,False,True
04-02-26 14:32:00 IST,,,False,False,False
04-02-26 14:35:00 IST,,,False,False,False
04-02-26 14:38:00 IST,,,False,False,False
04-02-26 14:41:00 IST,,,False,False,False
04-02-26 14:44:00 IST,,,False,False,False
04-02-26 14:47:00 IST,,,False,False,False
04-02-26 14:50:00 IST,,,False,False,False
04-02-26 14:52:00 IST,,,False,False,False
04-02-26 14:55:00 IST,,,False,False,False
04-02-26 14:58:00 IST,,,False,False,False
04-02-26 15:01:00 IST,,,False,False,False
04-02-26 15:03:00 IST,,,False,False,False
04-02-26 15:04:00 IST,,,False,False,False
04-02-26 15:06:00 IST,,,False,False,False
04-02-26 15:08:00 IST,,,False,False,False
04-02-26 15:10:00 IST,,,False,False,False
04-02-26 15:11:00 IST,,,False,False,False
04-02-26 15:12:00 IST,,,False,False,False
04-02-26 15:14:00 IST,,,False,False,False
04-02-26 15:15:00 IST,,,False,False,False
04-02-26 15:16:00 IST,,,False,False,False
04-02-26 15:18:00 IST,,,False,False,False
04-02-26 15:19:00 IST,,,False,False,False
04-02-26 15:20:00 IST,,,False,False,False
04-02-26 15:21:00 IST,,,False,False,False
04-02-26 15:22:00 IST,,,False,False,False
04-02-26 15:24:00 IST,,,False,False,False
04-02-26 15:25:00 IST,,,False,False,False
04-02-26 15:26:00 IST,,,False,False,False
04-02-26 15:28:00 IST,,,False,False,False
04-02-26 15:29:00 IST,,,False,False,False
