symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 22 JAN 23100 CE,10:28:00 IST,22-01-25 10:28:00 IST,137.85,54.88753333783918,124.23,HOLD,no_exit_condition_met
NIFTY 22 JAN 23100 CE,10:29:00 IST,22-01-25 10:29:00 IST,137.85,56.02601396049987,124.23,HOLD,no_exit_condition_met
NIFTY 22 JAN 23100 CE,10:30:00 IST,22-01-25 10:30:00 IST,145.25,56.35223238200352,124.23,TRAIL,continuous_trailing
NIFTY 22 JAN 23100 CE,10:31:00 IST,22-01-25 10:31:00 IST,145.25,57.852179168715985,130.25,HOLD,no_exit_condition_met
NIFTY 22 JAN 23100 CE,10:32:00 IST,22-01-25 10:32:00 IST,145.25,58.16812292015598,130.25,HOLD,no_exit_condition_met
NIFTY 22 JAN 23100 CE,10:33:00 IST,22-01-25 10:33:00 IST,145.25,59.06045419329301,130.25,HOLD,no_exit_condition_met
NIFTY 22 JAN 23100 CE,10:34:00 IST,22-01-25 10:34:00 IST,145.25,54.21690513358405,130.25,HOLD,no_exit_condition_met
NIFTY 22 JAN 23100 CE,10:35:00 IST,22-01-25 10:35:00 IST,140.7,58.06191451010357,130.25,HOLD,no_exit_condition_met
NIFTY 22 JAN 23100 CE,10:36:00 IST,22-01-25 10:36:00 IST,140.7,60.23936214733339,130.25,HOLD,no_exit_condition_met
NIFTY 22 JAN 23100 CE,10:37:00 IST,22-01-25 10:37:00 IST,140.7,53.81140052154843,130.25,HOLD,no_exit_condition_met
NIFTY 22 JAN 23100 CE,10:38:00 IST,22-01-25 10:38:00 IST,140.7,47.84531675897354,130.25,HOLD,no_exit_condition_met
NIFTY 22 JAN 23100 CE,10:39:00 IST,22-01-25 10:39:00 IST,140.7,47.110038443118476,130.25,EXIT,time_cutoff_12m
NIFTY 22 JAN 23000 PE,12:30:00 IST,22-01-25 12:30:00 IST,1.15,42.52430761973063,-13.64,HOLD,no_exit_condition_met
NIFTY 22 JAN 23000 PE,12:31:00 IST,22-01-25 12:31:00 IST,1.15,47.145256634409634,-13.64,HOLD,no_exit_condition_met
NIFTY 22 JAN 23000 PE,12:32:00 IST,22-01-25 12:32:00 IST,1.15,47.366783857530514,-13.64,HOLD,no_exit_condition_met
NIFTY 22 JAN 23000 PE,12:33:00 IST,22-01-25 12:33:00 IST,1.15,52.34478744256321,-13.64,HOLD,no_exit_condition_met
NIFTY 22 JAN 23000 PE,12:34:00 IST,22-01-25 12:34:00 IST,1.15,53.51387831916572,-13.64,HOLD,no_exit_condition_met
NIFTY 22 JAN 23000 PE,12:35:00 IST,22-01-25 12:35:00 IST,1.35,56.39398735033901,-13.64,EXIT,time_cutoff_6m
