symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 2 JAN 23950 CE,11:28:00 IST,02-01-25 11:28:00 IST,262.65,66.17796756503492,250.28,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 CE,11:29:00 IST,02-01-25 11:29:00 IST,262.65,63.5201747160414,250.28,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 CE,11:30:00 IST,02-01-25 11:30:00 IST,268.4,68.81027340378249,250.28,TRAIL,continuous_trailing
NIFTY 2 JAN 23950 CE,11:31:00 IST,02-01-25 11:31:00 IST,268.4,67.70014150069034,253.4,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 CE,11:32:00 IST,02-01-25 11:32:00 IST,268.4,67.19976494564446,253.4,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 CE,11:33:00 IST,02-01-25 11:33:00 IST,268.4,66.66910454355562,253.4,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 CE,11:34:00 IST,02-01-25 11:34:00 IST,268.4,66.23102736055093,253.4,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 CE,11:35:00 IST,02-01-25 11:35:00 IST,226.75,65.11204583340685,253.4,EXIT,stop_loss_hit
NIFTY 2 JAN 23950 PE,11:55:00 IST,02-01-25 11:55:00 IST,86.8,29.198445900815514,75.9,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 PE,11:56:00 IST,02-01-25 11:56:00 IST,86.8,30.77352834646622,75.9,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 PE,11:57:00 IST,02-01-25 11:57:00 IST,86.8,40.99510174030479,75.9,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 PE,11:58:00 IST,02-01-25 11:58:00 IST,86.8,44.025121905410145,75.9,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 PE,11:59:00 IST,02-01-25 11:59:00 IST,86.8,43.16720751256568,75.9,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 PE,12:00:00 IST,02-01-25 12:00:00 IST,96.95,46.579204392123195,75.9,TRAIL,continuous_trailing
NIFTY 2 JAN 23950 PE,12:01:00 IST,02-01-25 12:01:00 IST,96.95,62.62937329296659,81.95,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 PE,12:02:00 IST,02-01-25 12:02:00 IST,96.95,59.4051882076648,81.95,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 PE,12:03:00 IST,02-01-25 12:03:00 IST,96.95,61.74366869394242,81.95,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 PE,12:04:00 IST,02-01-25 12:04:00 IST,96.95,60.350573385938475,81.95,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 PE,12:05:00 IST,02-01-25 12:05:00 IST,90.0,56.89449684951851,81.95,HOLD,no_exit_condition_met
NIFTY 2 JAN 23950 PE,12:06:00 IST,02-01-25 12:06:00 IST,90.0,58.3086463346575,81.95,EXIT,time_cutoff_12m
