symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 29 JUL 25000 PE,10:28:00 IST,29-07-25 10:28:00 IST,199.9,21.554443367539363,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:29:00 IST,29-07-25 10:29:00 IST,199.9,20.12749599353218,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:30:00 IST,29-07-25 10:30:00 IST,200.25,22.81192651760115,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:31:00 IST,29-07-25 10:31:00 IST,200.25,24.586132830799002,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:32:00 IST,29-07-25 10:32:00 IST,200.25,37.79323993005583,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:33:00 IST,29-07-25 10:33:00 IST,200.25,37.31979785570547,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:34:00 IST,29-07-25 10:34:00 IST,200.25,36.023824826480286,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:35:00 IST,29-07-25 10:35:00 IST,196.5,33.8704890651197,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:36:00 IST,29-07-25 10:36:00 IST,196.5,38.849002657026574,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:37:00 IST,29-07-25 10:37:00 IST,196.5,37.234303264174144,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:38:00 IST,29-07-25 10:38:00 IST,196.5,32.85450457348804,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:39:00 IST,29-07-25 10:39:00 IST,196.5,37.64033083721859,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:40:00 IST,29-07-25 10:40:00 IST,195.0,37.12532966730732,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:41:00 IST,29-07-25 10:41:00 IST,195.0,37.615576010849594,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:42:00 IST,29-07-25 10:42:00 IST,195.0,41.599948441090234,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:43:00 IST,29-07-25 10:43:00 IST,195.0,39.27274490835018,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:44:00 IST,29-07-25 10:44:00 IST,195.0,42.83941461077646,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:45:00 IST,29-07-25 10:45:00 IST,199.9,44.178656113896466,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:46:00 IST,29-07-25 10:46:00 IST,199.9,36.17195637655356,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:47:00 IST,29-07-25 10:47:00 IST,199.9,32.083822863969914,186.9,HOLD,no_exit_condition_met
NIFTY 29 JUL 25000 PE,10:48:00 IST,29-07-25 10:48:00 IST,199.9,30.74726957173229,186.9,HOLD,no_exit_condition_met
