symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 14 FEB 22900 CE,12:00:00 IST,14-02-25 12:00:00 IST,151.05,62.83014079457254,137.66,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:01:00 IST,14-02-25 12:01:00 IST,151.05,56.01790666494254,137.66,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:02:00 IST,14-02-25 12:02:00 IST,151.05,50.87615861289714,137.66,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:03:00 IST,14-02-25 12:03:00 IST,151.05,45.465668124480175,137.66,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:04:00 IST,14-02-25 12:04:00 IST,151.05,38.81547650346157,137.66,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:05:00 IST,14-02-25 12:05:00 IST,237.7,34.31366834012553,137.66,TRAIL,continuous_trailing
NIFTY 14 FEB 22900 CE,12:06:00 IST,14-02-25 12:06:00 IST,237.7,40.29841546734207,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:07:00 IST,14-02-25 12:07:00 IST,237.7,38.92768403415336,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:08:00 IST,14-02-25 12:08:00 IST,237.7,34.026071940417964,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:09:00 IST,14-02-25 12:09:00 IST,237.7,31.109299122129556,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:10:00 IST,14-02-25 12:10:00 IST,224.85,30.27769727634704,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:11:00 IST,14-02-25 12:11:00 IST,224.85,30.858243901808635,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:12:00 IST,14-02-25 12:12:00 IST,224.85,34.01398035293276,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:13:00 IST,14-02-25 12:13:00 IST,224.85,32.81854951133421,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:14:00 IST,14-02-25 12:14:00 IST,224.85,39.29603578297005,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:15:00 IST,14-02-25 12:15:00 IST,224.55,40.87031854670302,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:16:00 IST,14-02-25 12:16:00 IST,224.55,44.944994314205815,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:17:00 IST,14-02-25 12:17:00 IST,224.55,42.37390637394129,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:18:00 IST,14-02-25 12:18:00 IST,224.55,39.094704637752976,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:19:00 IST,14-02-25 12:19:00 IST,224.55,38.23066407914087,222.7,HOLD,no_exit_condition_met
NIFTY 14 FEB 22900 CE,12:20:00 IST,14-02-25 12:20:00 IST,222.0,36.18518390665934,222.7,EXIT,stop_loss_hit
