symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 28 JAN 25350 PE,14:02:00 IST,28-01-26 14:02:00 IST,138.5,41.07852528105612,124.88,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:06:00 IST,28-01-26 14:06:00 IST,138.5,43.45112152481185,124.88,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:08:00 IST,28-01-26 14:08:00 IST,144.05,43.57470021772412,124.88,TRAIL,continuous_trailing
NIFTY 28 JAN 25350 PE,14:10:00 IST,28-01-26 14:10:00 IST,144.05,40.206123186966195,129.05,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:13:00 IST,28-01-26 14:13:00 IST,144.05,35.817094673341,129.05,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:15:00 IST,28-01-26 14:15:00 IST,144.05,35.29448151300268,129.05,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:18:00 IST,28-01-26 14:18:00 IST,144.05,37.120886054514365,129.05,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:20:00 IST,28-01-26 14:20:00 IST,144.2,44.94053651451936,129.05,TRAIL,continuous_trailing
NIFTY 28 JAN 25350 PE,14:22:00 IST,28-01-26 14:22:00 IST,144.2,46.983432292753,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:24:00 IST,28-01-26 14:24:00 IST,144.2,41.93601533452683,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:27:00 IST,28-01-26 14:27:00 IST,144.2,43.29069518682167,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:29:00 IST,28-01-26 14:29:00 IST,144.2,49.795612287794384,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:30:00 IST,28-01-26 14:30:00 IST,143.0,50.424320048186964,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:31:00 IST,28-01-26 14:31:00 IST,143.0,56.48806181321191,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:33:00 IST,28-01-26 14:33:00 IST,143.0,53.45935351703361,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:35:00 IST,28-01-26 14:35:00 IST,143.0,45.269154758201715,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:36:00 IST,28-01-26 14:36:00 IST,143.0,49.48103149365627,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:38:00 IST,28-01-26 14:38:00 IST,138.5,50.72757239567534,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:41:00 IST,28-01-26 14:41:00 IST,138.5,52.3854852676255,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:44:00 IST,28-01-26 14:44:00 IST,138.5,56.58734207789539,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:46:00 IST,28-01-26 14:46:00 IST,138.5,60.304114901361395,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:48:00 IST,28-01-26 14:48:00 IST,138.5,63.06268879280656,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:50:00 IST,28-01-26 14:50:00 IST,138.5,66.67996830516924,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:52:00 IST,28-01-26 14:52:00 IST,138.5,71.92193357249442,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:53:00 IST,28-01-26 14:53:00 IST,138.5,69.37891179583767,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:55:00 IST,28-01-26 14:55:00 IST,138.5,71.85567805853866,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:57:00 IST,28-01-26 14:57:00 IST,138.5,74.65749187455798,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,14:58:00 IST,28-01-26 14:58:00 IST,138.5,75.94685441891679,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,15:00:00 IST,28-01-26 15:00:00 IST,138.5,72.17220412814498,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,15:01:00 IST,28-01-26 15:01:00 IST,138.5,73.96392980412156,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,15:02:00 IST,28-01-26 15:02:00 IST,138.5,76.87404025715861,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,15:03:00 IST,28-01-26 15:03:00 IST,138.5,75.30170065473772,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,15:04:00 IST,28-01-26 15:04:00 IST,138.5,68.47050585789998,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,15:06:00 IST,28-01-26 15:06:00 IST,138.5,70.82706367660462,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,15:07:00 IST,28-01-26 15:07:00 IST,138.5,71.77850586042258,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,15:08:00 IST,28-01-26 15:08:00 IST,138.5,66.06461319408135,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,15:09:00 IST,28-01-26 15:09:00 IST,138.5,63.283197444814896,129.2,HOLD,no_exit_condition_met
NIFTY 28 JAN 25350 PE,15:11:00 IST,28-01-26 15:11:00 IST,138.5,60.85197332670418,129.2,HOLD,no_exit_condition_met
