datetime_ist,best_ce_score,best_pe_score,trigger_1m_ce,trigger_1m_pe,entry_allowed
16-01-26 09:15:00 IST,,,False,False,True
16-01-26 09:16:00 IST,,,False,False,True
16-01-26 09:17:00 IST,,,False,False,True
16-01-26 09:18:00 IST,,,False,False,True
16-01-26 09:19:00 IST,,,False,False,True
16-01-26 09:20:00 IST,,,False,False,True
16-01-26 09:21:00 IST,,,False,False,True
16-01-26 09:22:00 IST,,,False,False,True
16-01-26 09:24:00 IST,,,False,False,True
16-01-26 09:25:00 IST,,,False,False,True
16-01-26 09:27:00 IST,,,False,False,True
16-01-26 09:28:00 IST,,,False,False,True
16-01-26 09:30:00 IST,,,False,False,True
16-01-26 09:31:00 IST,,,False,False,True
16-01-26 09:33:00 IST,,,False,False,True
16-01-26 09:35:00 IST,,,False,False,True
16-01-26 09:37:00 IST,,,False,False,True
16-01-26 09:39:00 IST,,,False,False,True
16-01-26 09:41:00 IST,,,False,False,True
16-01-26 09:43:00 IST,,,False,False,True
16-01-26 09:45:00 IST,,,False,False,True
16-01-26 09:47:00 IST,,,False,False,True
16-01-26 09:48:00 IST,,,False,False,True
16-01-26 09:50:00 IST,,,False,False,True
16-01-26 09:52:00 IST,,,False,False,True
16-01-26 09:54:00 IST,,,False,False,True
16-01-26 09:57:00 IST,,,False,False,True
16-01-26 10:00:00 IST,,,False,False,True
16-01-26 10:02:00 IST,,,False,False,True
16-01-26 10:04:00 IST,80.0,25,False,False,True
16-01-26 10:07:00 IST,80.0,0,False,False,True
16-01-26 10:10:00 IST,80.0,0,False,False,True
16-01-26 10:12:00 IST,55.0,25,False,False,True
16-01-26 10:15:00 IST,55.0,25,False,False,True
16-01-26 10:17:00 IST,80.0,0,False,False,True
16-01-26 10:19:00 IST,55.0,0,False,False,True
16-01-26 10:21:00 IST,55.0,0,False,False,True
16-01-26 10:23:00 IST,55.0,0,False,False,True
16-01-26 10:26:00 IST,55.0,0,False,False,True
16-01-26 10:29:00 IST,55.0,0,False,False,True
16-01-26 10:32:00 IST,55.0,25,False,False,True
16-01-26 10:35:00 IST,55.0,25,False,False,True
16-01-26 10:38:00 IST,55.0,25,False,False,True
16-01-26 10:41:00 IST,55.0,25,False,False,True
