date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
05-08-25,2025-05-08_68,10:23:00 IST,BUY,NIFTY 8 MAY 23650 CE,CE,546.61,437.29,61.209478094006194,41025,
05-08-25,2025-05-08_68,15:12:00 IST,SELL,NIFTY 8 MAY 23650 CE,CE,541.2,437.29,53.10637228336933,41025,Failure
