date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
02-11-26,2026-02-11_48,10:03:00 IST,BUY,NIFTY 11 FEB 26050 PE,PE,206.9,171.9,32.58344374006572,692315,
02-11-26,2026-02-11_48,11:40:00 IST,SELL,NIFTY 11 FEB 26050 PE,PE,234.8,171.9,53.867335549037456,586365,Success
02-11-26,2026-02-11_228,13:03:00 IST,BUY,NIFTY 11 FEB 26350 PE,PE,482.75,447.75,39.22386546662419,44590,
02-11-26,2026-02-11_228,15:12:00 IST,SELL,NIFTY 11 FEB 26350 PE,PE,482.75,447.75,48.23820383724274,44590,Breakeven
