date,trade id,time ist,event,symbol,strategy,option_type,price,trailing_sl,rsi,oi,outcome
27-02-25,2025-02-27_30,09:45:00 IST,BUY,NIFTY 27 FEB 22250 PE,SEDA,PE,29.08,19.08,44.93539083469871,2280300,
27-02-25,2025-02-27_30,09:51:00 IST,SELL,NIFTY 27 FEB 22250 PE,SEDA,PE,27.175,19.08,38.757203444580334,2335275,Failure
27-02-25,2025-02-27_66,10:21:00 IST,BUY,NIFTY 27 FEB 22300 PE,SEDA,PE,28.18,18.18,42.53415192108058,5446050,
27-02-25,2025-02-27_66,10:27:00 IST,SELL,NIFTY 27 FEB 22300 PE,SEDA,PE,27.9,18.18,36.39092495923259,5446050,Failure
27-02-25,2025-02-27_176,12:11:00 IST,BUY,NIFTY 27 FEB 22200 PE,SEDA,PE,24.47,14.47,40.61884542642667,4415025,
27-02-25,2025-02-27_176,12:17:00 IST,SELL,NIFTY 27 FEB 22200 PE,SEDA,PE,21.975,14.47,46.14883390657052,4553325,Failure
27-02-25,2025-02-27_211,12:46:00 IST,BUY,NIFTY 27 FEB 22150 PE,SEDA,PE,26.36,16.36,62.95349497174129,1772025,
27-02-25,2025-02-27_211,12:55:00 IST,SELL,NIFTY 27 FEB 22150 PE,SEDA,PE,26.1,18.0,62.799593604823166,1772025,Failure
27-02-25,2025-02-27_281,13:56:00 IST,BUY,NIFTY 27 FEB 22100 PE,SEDA,PE,29.78,19.78,52.036680150346186,3667950,
27-02-25,2025-02-27_281,14:02:00 IST,SELL,NIFTY 27 FEB 22100 PE,SEDA,PE,31.125,19.78,70.24817353105574,3714600,Success
27-02-25,2025-02-27_306,14:21:00 IST,BUY,NIFTY 27 FEB 22100 CE,SEDA,CE,48.08,38.08,68.32166781609844,2535600,
27-02-25,2025-02-27_306,14:27:00 IST,SELL,NIFTY 27 FEB 22100 CE,SEDA,CE,48.25,38.08,54.10021632424189,2520975,Success
