date,trade id,time ist,event,symbol,strategy,option_type,price,trailing_sl,rsi,oi,outcome
14-01-25,2025-01-14_30,09:45:00 IST,BUY,NIFTY 14 JAN 23200 PE,SEDA,PE,19.46,9.46,47.220271657391564,12390225,
14-01-25,2025-01-14_30,09:51:00 IST,SELL,NIFTY 14 JAN 23200 PE,SEDA,PE,21.025,9.46,61.34562709088034,13043550,Success
14-01-25,2025-01-14_51,10:06:00 IST,BUY,NIFTY 14 JAN 23250 PE,SEDA,PE,20.86,10.86,37.779876799559965,5526525,
14-01-25,2025-01-14_51,10:12:00 IST,SELL,NIFTY 14 JAN 23250 PE,SEDA,PE,21.425,10.86,45.38201545569125,5597700,Success
14-01-25,2025-01-14_107,11:02:00 IST,BUY,NIFTY 14 JAN 23300 CE,SEDA,CE,15.19,5.19,83.94227831163242,12961650,
14-01-25,2025-01-14_107,11:08:00 IST,SELL,NIFTY 14 JAN 23300 CE,SEDA,CE,11.0,5.19,89.57925117427638,13058925,Failure
14-01-25,2025-01-14_124,11:19:00 IST,BUY,NIFTY 14 JAN 23250 CE,SEDA,CE,17.32,7.32,63.47937321615889,8163975,
14-01-25,2025-01-14_124,11:25:00 IST,SELL,NIFTY 14 JAN 23250 CE,SEDA,CE,17.3,7.32,54.641642336341384,8401575,Failure
14-01-25,2025-01-14_266,13:41:00 IST,BUY,NIFTY 14 JAN 23150 PE,SEDA,PE,11.91,1.91,41.227925481394095,7218675,
14-01-25,2025-01-14_266,13:47:00 IST,SELL,NIFTY 14 JAN 23150 PE,SEDA,PE,13.225,1.91,42.97207466653533,7398900,Success
