datetime_ist,best_ce_score,best_pe_score,trigger_1m_ce,trigger_1m_pe,entry_allowed
20-03-26 09:15:00 IST,,,False,False,True
20-03-26 09:16:00 IST,,,False,False,True
20-03-26 09:17:00 IST,,,False,False,True
20-03-26 09:19:00 IST,,,False,False,True
20-03-26 09:21:00 IST,,,False,False,True
20-03-26 09:24:00 IST,,,False,False,True
20-03-26 09:28:00 IST,,,False,False,True
20-03-26 09:32:00 IST,,,False,False,True
20-03-26 09:36:00 IST,,,False,False,True
20-03-26 09:40:00 IST,,,False,False,True
20-03-26 09:45:00 IST,,,False,False,True
20-03-26 09:50:00 IST,,,False,False,True
20-03-26 09:56:00 IST,,,False,False,True
20-03-26 10:02:00 IST,,,False,False,True
20-03-26 10:08:00 IST,,,False,False,True
20-03-26 10:15:00 IST,,,False,False,True
20-03-26 10:21:00 IST,,,False,False,True
20-03-26 10:27:00 IST,,,False,False,True
20-03-26 10:34:00 IST,,,False,False,True
20-03-26 10:42:00 IST,,,False,False,True
20-03-26 10:48:00 IST,,,False,False,True
20-03-26 10:55:00 IST,,,False,False,True
20-03-26 11:02:00 IST,,,False,False,True
20-03-26 11:09:00 IST,,,False,False,True
20-03-26 11:16:00 IST,,,False,False,True
20-03-26 11:23:00 IST,,,False,False,True
20-03-26 11:31:00 IST,,,False,False,True
20-03-26 11:40:00 IST,,,False,False,True
20-03-26 11:48:00 IST,,,False,False,True
20-03-26 11:55:00 IST,40,35,False,False,True
20-03-26 12:02:00 IST,,60,False,False,True
20-03-26 12:10:00 IST,,85,False,False,True
20-03-26 12:19:00 IST,0,94.0,False,False,True
20-03-26 12:25:00 IST,0,69.0,False,False,True
20-03-26 12:32:00 IST,,94.0,False,False,True
20-03-26 12:39:00 IST,40,70,False,False,True
20-03-26 12:47:00 IST,40,70,False,False,True
20-03-26 12:55:00 IST,15,95,False,False,True
20-03-26 13:02:00 IST,15,95,False,False,True
20-03-26 13:09:00 IST,35,75,False,False,True
20-03-26 13:18:00 IST,35,65,False,False,True
20-03-26 13:27:00 IST,35,0,False,False,True
20-03-26 13:35:00 IST,35,65,False,False,True
20-03-26 13:43:00 IST,35,,False,False,True
20-03-26 13:51:00 IST,15,,False,False,True
20-03-26 13:59:00 IST,,,False,False,True
20-03-26 14:07:00 IST,40,85,False,False,True
20-03-26 14:15:00 IST,40,85,False,False,True
20-03-26 14:22:00 IST,,60,False,False,True
20-03-26 14:28:00 IST,,60,False,False,True
20-03-26 14:34:00 IST,0,,False,False,False
20-03-26 14:39:00 IST,,,False,False,False
20-03-26 14:44:00 IST,,,False,False,False
20-03-26 14:48:00 IST,,,False,False,False
20-03-26 14:53:00 IST,,,False,False,False
20-03-26 14:58:00 IST,,,False,False,False
20-03-26 15:01:00 IST,,,False,False,False
20-03-26 15:02:00 IST,,,False,False,False
20-03-26 15:03:00 IST,,,False,False,False
20-03-26 15:04:00 IST,,,False,False,False
20-03-26 15:05:00 IST,,,False,False,False
20-03-26 15:06:00 IST,,,False,False,False
20-03-26 15:07:00 IST,,,False,False,False
20-03-26 15:08:00 IST,,,False,False,False
20-03-26 15:09:00 IST,,,False,False,False
20-03-26 15:10:00 IST,,,False,False,False
20-03-26 15:11:00 IST,,,False,False,False
20-03-26 15:12:00 IST,,,False,False,False
20-03-26 15:13:00 IST,,,False,False,False
20-03-26 15:14:00 IST,,,False,False,False
20-03-26 15:15:00 IST,,,False,False,False
20-03-26 15:16:00 IST,,,False,False,False
20-03-26 15:17:00 IST,,,False,False,False
20-03-26 15:18:00 IST,,,False,False,False
20-03-26 15:19:00 IST,,,False,False,False
20-03-26 15:20:00 IST,,,False,False,False
20-03-26 15:21:00 IST,,,False,False,False
20-03-26 15:22:00 IST,,,False,False,False
20-03-26 15:23:00 IST,,,False,False,False
20-03-26 15:24:00 IST,,,False,False,False
20-03-26 15:25:00 IST,,,False,False,False
20-03-26 15:26:00 IST,,,False,False,False
20-03-26 15:27:00 IST,,,False,False,False
20-03-26 15:28:00 IST,,,False,False,False
