symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 11 FEB 23200 PE,12:58:00 IST,11-02-25 12:58:00 IST,213.7,18.850006784532596,200.84,HOLD,no_exit_condition_met
NIFTY 11 FEB 23200 PE,12:59:00 IST,11-02-25 12:59:00 IST,213.7,18.850006784226977,200.84,HOLD,no_exit_condition_met
NIFTY 11 FEB 23200 PE,13:00:00 IST,11-02-25 13:00:00 IST,220.55,20.310967553659353,200.84,TRAIL,continuous_trailing
NIFTY 11 FEB 23200 PE,13:01:00 IST,11-02-25 13:01:00 IST,220.55,13.604029686628493,205.55,HOLD,no_exit_condition_met
NIFTY 11 FEB 23200 PE,13:02:00 IST,11-02-25 13:02:00 IST,220.55,12.257201024611817,205.55,HOLD,no_exit_condition_met
NIFTY 11 FEB 23200 PE,13:03:00 IST,11-02-25 13:03:00 IST,220.55,11.024773734660243,205.55,HOLD,no_exit_condition_met
NIFTY 11 FEB 23200 PE,13:04:00 IST,11-02-25 13:04:00 IST,220.55,11.797661994943539,205.55,HOLD,no_exit_condition_met
NIFTY 11 FEB 23200 PE,13:05:00 IST,11-02-25 13:05:00 IST,204.05,10.045699009612278,205.55,EXIT,stop_loss_hit
NIFTY 11 FEB 23100 PE,13:19:00 IST,11-02-25 13:19:00 IST,147.3,37.57408991386955,133.77,HOLD,no_exit_condition_met
NIFTY 11 FEB 23100 PE,13:20:00 IST,11-02-25 13:20:00 IST,140.75,38.014898018908085,133.77,HOLD,no_exit_condition_met
NIFTY 11 FEB 23100 PE,13:21:00 IST,11-02-25 13:21:00 IST,140.75,37.80952538969261,133.77,HOLD,no_exit_condition_met
NIFTY 11 FEB 23100 PE,13:22:00 IST,11-02-25 13:22:00 IST,140.75,36.824012393167074,133.77,HOLD,no_exit_condition_met
NIFTY 11 FEB 23100 PE,13:23:00 IST,11-02-25 13:23:00 IST,140.75,31.995053843008876,133.77,HOLD,no_exit_condition_met
NIFTY 11 FEB 23100 PE,13:24:00 IST,11-02-25 13:24:00 IST,140.75,35.20162309090246,133.77,EXIT,time_cutoff_6m
