date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
28-01-25,2025-01-28_49,10:04:00 IST,BUY,NIFTY 28 JAN 22600 CE,CE,522.07,417.66,60.352590948410885,198825,
28-01-25,2025-01-28_49,15:12:00 IST,SELL,NIFTY 28 JAN 22600 CE,CE,516.9,417.66,33.30163822072403,198825,Failure
