date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
26-11-25,2025-11-26_72,12:32:00 IST,BUY,NIFTY 26 NOV 26050 CE,CE,219.27,175.42,63.95773204985499,944475,
26-11-25,2025-11-26_72,15:13:00 IST,SELL,NIFTY 26 NOV 26050 CE,CE,217.1,175.42,60.39173173581218,944475,Failure
