date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
24-09-25,2025-09-24_113,11:08:00 IST,BUY,NIFTY 24 SEP 25100 PE,PE,142.01,132.01,24.438936990879256,6293325,
24-09-25,2025-09-24_113,11:10:00 IST,SELL,NIFTY 24 SEP 25100 PE,PE,132.01,132.01,21.493270624344788,6337125,Failure
24-09-25,2025-09-24_152,11:47:00 IST,BUY,NIFTY 24 SEP 24900 CE,CE,183.01,173.01,63.8892377946071,2620650,
24-09-25,2025-09-24_152,12:00:00 IST,SELL,NIFTY 24 SEP 24900 CE,CE,180.95,180.95,57.34310851303953,2386800,Failure
24-09-25,2025-09-24_181,12:16:00 IST,BUY,NIFTY 24 SEP 24800 CE,CE,276.74,266.74,72.3969506528831,1537950,
24-09-25,2025-09-24_181,12:20:00 IST,SELL,NIFTY 24 SEP 24800 CE,CE,266.74,266.74,71.22871254656494,1524000,Failure
