date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
13-03-25,2025-03-13_62,10:17:00 IST,BUY,NIFTY 13 MAR 22000 CE,CE,535.4,428.32,65.11643587598405,397800,
13-03-25,2025-03-13_62,11:05:00 IST,SELL,NIFTY 13 MAR 22000 CE,CE,428.32,428.32,36.03510042227826,416475,Failure
13-03-25,2025-03-13_111,11:06:00 IST,BUY,NIFTY 13 MAR 22650 PE,PE,157.91,126.33,43.81226013662108,1442775,
13-03-25,2025-03-13_111,11:30:00 IST,SELL,NIFTY 13 MAR 22650 PE,PE,217.69,217.69,29.674670551377176,1294425,Success
13-03-25,2025-03-13_136,11:31:00 IST,BUY,NIFTY 13 MAR 22600 PE,PE,211.09,168.87,33.85630361954772,3273750,
13-03-25,2025-03-13_136,12:35:00 IST,SELL,NIFTY 13 MAR 22600 PE,PE,168.87,168.87,49.885325053093375,3396825,Failure
13-03-25,2025-03-13_213,12:48:00 IST,BUY,NIFTY 13 MAR 22100 CE,CE,338.25,270.6,64.10850530596394,418800,
13-03-25,2025-03-13_213,15:12:00 IST,SELL,NIFTY 13 MAR 22100 CE,CE,334.9,270.6,50.022166203981584,418800,Failure
