date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
05-07-25,2025-05-07_53,10:08:00 IST,BUY,NIFTY 7 MAY 24600 PE,PE,329.26,263.41,38.20720507120171,618075,
05-07-25,2025-05-07_53,15:12:00 IST,SELL,NIFTY 7 MAY 24600 PE,PE,326.0,263.41,48.17919655897897,618075,Failure
