date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
01-07-25,2025-07-01_102,10:57:00 IST,BUY,NIFTY 1 JUL 25600 PE,PE,151.35,141.35,34.59833456943073,5820750,
01-07-25,2025-07-01_102,11:00:00 IST,SELL,NIFTY 1 JUL 25600 PE,PE,141.35,141.35,32.41349402197284,5598000,Failure
