date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
15-07-25,2025-07-15_184,12:19:00 IST,BUY,NIFTY 15 JUL 25350 PE,PE,124.84,114.84,32.50333932655016,1140075,
15-07-25,2025-07-15_184,12:32:00 IST,SELL,NIFTY 15 JUL 25350 PE,PE,147.05,147.05,60.01191909967126,1034475,Success
