date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
17-07-25,2025-07-17_210,12:45:00 IST,BUY,NIFTY 17 JUL 24850 CE,CE,228.71,218.71,59.02443079706003,339900,
17-07-25,2025-07-17_210,13:05:00 IST,SELL,NIFTY 17 JUL 24850 CE,CE,236.15,236.15,47.26195500635675,366675,Success
