date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
13-01-26,2026-01-13_53,11:54:00 IST,BUY,NIFTY 13 JAN 26000 PE,PE,242.0,222.0,39.58485561202365,2578160,
13-01-26,2026-01-13_53,12:21:00 IST,SELL,NIFTY 13 JAN 26000 PE,PE,258.0,261.2,35.809273938632685,2496455,Failure
13-01-26,2026-01-13_65,12:30:00 IST,BUY,NIFTY 13 JAN 25900 PE,PE,192.75,172.75,41.737882590091964,1935050,
13-01-26,2026-01-13_65,13:42:00 IST,SELL,NIFTY 13 JAN 25900 PE,PE,258.0,216.42,40.25284939694765,1625975,Success
13-01-26,2026-01-13_99,14:12:00 IST,BUY,NIFTY 13 JAN 25800 PE,PE,204.7,184.7,34.8470408152876,3805165,
13-01-26,2026-01-13_99,14:36:00 IST,SELL,NIFTY 13 JAN 25800 PE,PE,211.7,214.84,46.49087269705908,3483545,Failure
