date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
28-04-26,2026-04-28_101,10:56:00 IST,BUY,NIFTY 28 APR 23750 CE,CE,601.1,566.1,66.1686260758068,50830,
28-04-26,2026-04-28_101,13:55:00 IST,SELL,NIFTY 28 APR 23750 CE,CE,591.7,566.1,53.88245498349345,70070,Failure
28-04-26,2026-04-28_297,14:12:00 IST,BUY,NIFTY 28 APR 24400 PE,PE,247.25,212.25,40.75803273081593,1833650,
28-04-26,2026-04-28_297,15:10:00 IST,SELL,NIFTY 28 APR 24400 PE,PE,303.7,212.25,31.013981836882593,1558375,Success
