datetime_ist,best_ce_score,best_pe_score,trigger_1m_ce,trigger_1m_pe,entry_allowed
09-01-26 09:15:00 IST,,,False,False,True
09-01-26 09:16:00 IST,,,False,False,True
09-01-26 09:17:00 IST,,,False,False,True
09-01-26 09:18:00 IST,,,False,False,True
09-01-26 09:19:00 IST,,,False,False,True
09-01-26 09:21:00 IST,,,False,False,True
09-01-26 09:23:00 IST,,,False,False,True
09-01-26 09:24:00 IST,,,False,False,True
09-01-26 09:26:00 IST,,,False,False,True
09-01-26 09:27:00 IST,,,False,False,True
09-01-26 09:29:00 IST,,,False,False,True
09-01-26 09:31:00 IST,,,False,False,True
09-01-26 09:32:00 IST,,,False,False,True
09-01-26 09:34:00 IST,,,False,False,True
09-01-26 09:36:00 IST,,,False,False,True
09-01-26 09:37:00 IST,,,False,False,True
09-01-26 09:39:00 IST,,,False,False,True
09-01-26 09:41:00 IST,,,False,False,True
09-01-26 09:42:00 IST,,,False,False,True
09-01-26 09:44:00 IST,,,False,False,True
09-01-26 09:46:00 IST,,,False,False,True
09-01-26 09:48:00 IST,,,False,False,True
09-01-26 09:50:00 IST,,,False,False,True
09-01-26 09:53:00 IST,,,False,False,True
09-01-26 09:55:00 IST,,,False,False,True
09-01-26 09:57:00 IST,,,False,False,True
09-01-26 10:00:00 IST,,,False,False,True
09-01-26 10:03:00 IST,,,False,False,True
09-01-26 10:06:00 IST,,,False,False,True
09-01-26 10:07:00 IST,80,60,False,False,True
09-01-26 10:10:00 IST,55,,False,False,True
09-01-26 10:14:00 IST,30,,False,False,True
09-01-26 10:18:00 IST,30,,False,False,True
09-01-26 10:22:00 IST,55,,False,False,True
09-01-26 10:25:00 IST,50,50,False,False,True
09-01-26 10:28:00 IST,45,55,False,False,True
09-01-26 10:31:00 IST,75,,False,False,True
09-01-26 10:34:00 IST,30,,False,False,True
09-01-26 10:38:00 IST,30,,False,False,True
09-01-26 10:42:00 IST,30,,False,False,True
09-01-26 10:46:00 IST,25,100,False,False,True
09-01-26 10:49:00 IST,0,100,False,False,True
09-01-26 10:52:00 IST,0,100,False,False,True
09-01-26 10:56:00 IST,0,85.0,False,False,True
09-01-26 10:59:00 IST,0,110.0,False,False,True
09-01-26 11:02:00 IST,0,120.0,False,False,True
09-01-26 11:05:00 IST,0,120.0,False,False,True
09-01-26 11:08:00 IST,0,120.0,False,False,True
09-01-26 11:10:00 IST,0,120.0,False,False,True
09-01-26 11:14:00 IST,0,120.0,False,False,True
09-01-26 11:17:00 IST,0,120.0,False,False,True
09-01-26 11:20:00 IST,0,120.0,False,False,True
09-01-26 11:23:00 IST,0,120.0,False,False,True
09-01-26 11:26:00 IST,0,120.0,False,False,True
09-01-26 11:29:00 IST,0,120.0,False,False,True
09-01-26 11:33:00 IST,55,110,False,False,True
09-01-26 11:36:00 IST,15,95.0,False,False,True
09-01-26 11:39:00 IST,0,120.0,False,False,True
09-01-26 11:42:00 IST,0,120.0,False,False,True
09-01-26 11:45:00 IST,0,120.0,False,False,True
09-01-26 11:49:00 IST,0,65.0,False,False,True
09-01-26 11:52:00 IST,0,90.0,False,False,True
09-01-26 11:55:00 IST,0,90.0,False,False,True
09-01-26 11:59:00 IST,0,90.0,False,False,True
09-01-26 12:04:00 IST,0,90.0,False,False,True
09-01-26 12:08:00 IST,15,,False,False,True
09-01-26 12:12:00 IST,0,,False,False,True
09-01-26 12:15:00 IST,0,,False,False,True
09-01-26 12:17:00 IST,0,,False,False,True
09-01-26 12:20:00 IST,0,,False,False,True
09-01-26 12:24:00 IST,0,,False,False,True
09-01-26 12:28:00 IST,15,55.0,False,False,True
09-01-26 12:31:00 IST,15,,False,False,True
09-01-26 12:33:00 IST,15,55.0,False,False,True
09-01-26 12:37:00 IST,15,55.0,False,False,True
09-01-26 12:39:00 IST,15,85.0,False,False,True
09-01-26 12:42:00 IST,0,110.0,False,False,True
09-01-26 12:45:00 IST,0,110.0,False,False,True
09-01-26 12:49:00 IST,0,110.0,False,False,True
09-01-26 12:51:00 IST,0,110.0,False,False,True
09-01-26 12:52:00 IST,0,80.0,False,False,True
09-01-26 12:54:00 IST,25,55.0,False,False,True
09-01-26 12:57:00 IST,25,55.0,False,False,True
09-01-26 12:58:00 IST,25,55.0,False,False,True
09-01-26 13:01:00 IST,25,55.0,False,False,True
09-01-26 13:04:00 IST,,85.0,False,False,True
09-01-26 13:08:00 IST,,85.0,False,False,True
09-01-26 13:11:00 IST,,85.0,False,False,True
09-01-26 13:15:00 IST,,85.0,False,False,True
09-01-26 13:19:00 IST,,85.0,False,False,True
09-01-26 13:23:00 IST,,55,False,False,True
09-01-26 13:27:00 IST,,75,False,False,True
09-01-26 13:30:00 IST,,75,False,False,True
09-01-26 13:33:00 IST,,75,False,False,True
09-01-26 13:37:00 IST,,55,False,False,True
09-01-26 13:40:00 IST,,55,False,False,True
09-01-26 13:44:00 IST,,100,False,False,True
09-01-26 13:47:00 IST,,85.0,False,False,True
09-01-26 13:49:00 IST,,110.0,False,False,True
09-01-26 13:51:00 IST,,75,False,False,True
09-01-26 13:54:00 IST,,,False,False,True
09-01-26 13:57:00 IST,,,False,False,True
09-01-26 14:01:00 IST,,,False,False,True
09-01-26 14:04:00 IST,,,False,False,True
09-01-26 14:08:00 IST,,,False,False,True
09-01-26 14:12:00 IST,,,False,False,True
09-01-26 14:15:00 IST,,,False,False,True
09-01-26 14:19:00 IST,,,False,False,True
09-01-26 14:21:00 IST,,,False,False,True
09-01-26 14:24:00 IST,,,False,False,True
09-01-26 14:27:00 IST,,,False,False,True
09-01-26 14:30:00 IST,,,False,False,False
09-01-26 14:33:00 IST,,,False,False,False
09-01-26 14:36:00 IST,,,False,False,False
09-01-26 14:39:00 IST,,,False,False,False
09-01-26 14:41:00 IST,,,False,False,False
09-01-26 14:43:00 IST,,,False,False,False
09-01-26 14:45:00 IST,,,False,False,False
09-01-26 14:47:00 IST,,,False,False,False
09-01-26 14:48:00 IST,,,False,False,False
09-01-26 14:51:00 IST,,,False,False,False
09-01-26 14:54:00 IST,,,False,False,False
09-01-26 14:57:00 IST,,,False,False,False
09-01-26 15:00:00 IST,,,False,False,False
09-01-26 15:01:00 IST,,,False,False,False
09-01-26 15:03:00 IST,,,False,False,False
09-01-26 15:05:00 IST,,,False,False,False
09-01-26 15:07:00 IST,,,False,False,False
09-01-26 15:09:00 IST,,,False,False,False
09-01-26 15:11:00 IST,,,False,False,False
09-01-26 15:13:00 IST,,,False,False,False
09-01-26 15:15:00 IST,,,False,False,False
09-01-26 15:17:00 IST,,,False,False,False
09-01-26 15:19:00 IST,,,False,False,False
09-01-26 15:21:00 IST,,,False,False,False
09-01-26 15:23:00 IST,,,False,False,False
09-01-26 15:25:00 IST,,,False,False,False
09-01-26 15:26:00 IST,,,False,False,False
09-01-26 15:28:00 IST,,,False,False,False
09-01-26 15:29:00 IST,,,False,False,False
