date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
08-09-25,2025-09-08_81,10:36:00 IST,BUY,NIFTY 8 SEP 25000 PE,PE,162.21,152.21,38.693312620505644,3069600,
08-09-25,2025-09-08_81,10:40:00 IST,SELL,NIFTY 8 SEP 25000 PE,PE,152.21,152.21,49.60171452776127,3342075,Failure
