date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
20-02-25,2025-02-20_69,10:24:00 IST,BUY,NIFTY 20 FEB 22400 CE,CE,465.71,372.57,59.37178287790988,108300,
20-02-25,2025-02-20_69,15:12:00 IST,SELL,NIFTY 20 FEB 22400 CE,CE,431.25,372.57,49.27612846918165,109650,Failure
