date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
01-09-26,2026-01-09_90,13:45:00 IST,BUY,NIFTY 9 JAN 26200 PE,PE,489.05,469.05,40.63973528244424,1996280,
01-09-26,2026-01-09_90,15:12:00 IST,SELL,NIFTY 9 JAN 26200 PE,PE,482.4,469.05,58.724866299513415,1883895,Success
