symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 23 JAN 23200 CE,10:10:00 IST,23-01-25 10:10:00 IST,177.4,62.8295247175558,162.76,HOLD,no_exit_condition_met
NIFTY 23 JAN 23200 CE,10:11:00 IST,23-01-25 10:11:00 IST,177.4,64.81789871278207,162.76,HOLD,no_exit_condition_met
NIFTY 23 JAN 23200 CE,10:12:00 IST,23-01-25 10:12:00 IST,177.4,67.65436954461633,162.76,HOLD,no_exit_condition_met
NIFTY 23 JAN 23200 CE,10:13:00 IST,23-01-25 10:13:00 IST,177.4,61.602993033491174,162.76,HOLD,no_exit_condition_met
NIFTY 23 JAN 23200 CE,10:14:00 IST,23-01-25 10:14:00 IST,177.4,61.526520819045615,162.76,HOLD,no_exit_condition_met
NIFTY 23 JAN 23200 CE,10:15:00 IST,23-01-25 10:15:00 IST,190.0,57.27681948190116,162.76,TRAIL,continuous_trailing
NIFTY 23 JAN 23200 CE,10:16:00 IST,23-01-25 10:16:00 IST,190.0,58.11879255925793,175.0,HOLD,no_exit_condition_met
NIFTY 23 JAN 23200 CE,10:17:00 IST,23-01-25 10:17:00 IST,190.0,61.49648513650915,175.0,HOLD,no_exit_condition_met
NIFTY 23 JAN 23200 CE,10:18:00 IST,23-01-25 10:18:00 IST,190.0,59.657896642808595,175.0,HOLD,no_exit_condition_met
NIFTY 23 JAN 23200 CE,10:19:00 IST,23-01-25 10:19:00 IST,190.0,61.7036196887054,175.0,HOLD,no_exit_condition_met
NIFTY 23 JAN 23200 CE,10:20:00 IST,23-01-25 10:20:00 IST,173.6,60.79403923528782,175.0,EXIT,stop_loss_hit
