symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 25 MAR 23250 CE,10:47:00 IST,25-03-26 10:47:00 IST,392.95,73.32692153861107,371.27,TRAIL,continuous_trailing
NIFTY 25 MAR 23250 CE,10:50:00 IST,25-03-26 10:50:00 IST,392.95,71.90122382123835,377.95,HOLD,no_exit_condition_met
NIFTY 25 MAR 23250 CE,10:53:00 IST,25-03-26 10:53:00 IST,392.95,70.4062484544724,377.95,HOLD,no_exit_condition_met
NIFTY 25 MAR 23250 CE,10:57:00 IST,25-03-26 10:57:00 IST,392.95,72.28521054582394,377.95,HOLD,no_exit_condition_met
NIFTY 25 MAR 23250 CE,11:01:00 IST,25-03-26 11:01:00 IST,392.95,73.76629014719575,377.95,HOLD,no_exit_condition_met
NIFTY 25 MAR 23250 CE,11:04:00 IST,25-03-26 11:04:00 IST,318.4,75.29845283165412,377.95,EXIT,stop_loss_hit
NIFTY 25 MAR 23300 CE,11:57:00 IST,25-03-26 11:57:00 IST,296.45,63.47737358549901,284.41,HOLD,no_exit_condition_met
NIFTY 25 MAR 23300 CE,12:00:00 IST,25-03-26 12:00:00 IST,308.45,59.68397133968876,284.41,TRAIL,continuous_trailing
NIFTY 25 MAR 23300 CE,12:03:00 IST,25-03-26 12:03:00 IST,308.45,60.31205097334382,293.45,HOLD,no_exit_condition_met
NIFTY 25 MAR 23300 CE,12:07:00 IST,25-03-26 12:07:00 IST,308.45,62.41401981987691,293.45,HOLD,no_exit_condition_met
NIFTY 25 MAR 23300 CE,12:10:00 IST,25-03-26 12:10:00 IST,308.45,63.156521664683225,293.45,HOLD,no_exit_condition_met
NIFTY 25 MAR 23300 CE,12:13:00 IST,25-03-26 12:13:00 IST,308.45,65.31456103667671,293.45,HOLD,no_exit_condition_met
NIFTY 25 MAR 23300 CE,12:17:00 IST,25-03-26 12:17:00 IST,304.45,68.87399858369278,293.45,HOLD,no_exit_condition_met
NIFTY 25 MAR 23300 CE,12:20:00 IST,25-03-26 12:20:00 IST,304.45,70.68414915385374,293.45,HOLD,no_exit_condition_met
NIFTY 25 MAR 23300 CE,12:24:00 IST,25-03-26 12:24:00 IST,304.45,71.15590487422364,293.45,HOLD,no_exit_condition_met
NIFTY 25 MAR 23300 CE,12:27:00 IST,25-03-26 12:27:00 IST,304.45,61.353227440555415,293.45,HOLD,no_exit_condition_met
NIFTY 25 MAR 23300 CE,12:31:00 IST,25-03-26 12:31:00 IST,304.45,61.788160670488566,293.45,HOLD,no_exit_condition_met
NIFTY 25 MAR 23300 CE,12:34:00 IST,25-03-26 12:34:00 IST,287.45,70.03959040380039,293.45,EXIT,stop_loss_hit
