datetime_ist,best_ce_score,best_pe_score,trigger_1m_ce,trigger_1m_pe,entry_allowed
30-01-26 09:15:00 IST,,,False,False,True
30-01-26 09:16:00 IST,,,False,False,True
30-01-26 09:18:00 IST,,,False,False,True
30-01-26 09:20:00 IST,,,False,False,True
30-01-26 09:22:00 IST,,,False,False,True
30-01-26 09:25:00 IST,,,False,False,True
30-01-26 09:28:00 IST,,,False,False,True
30-01-26 09:31:00 IST,,,False,False,True
30-01-26 09:35:00 IST,,,False,False,True
30-01-26 09:39:00 IST,,,False,False,True
30-01-26 09:43:00 IST,,,False,False,True
30-01-26 09:48:00 IST,,,False,False,True
30-01-26 09:52:00 IST,,,False,False,True
30-01-26 09:56:00 IST,,,False,False,True
30-01-26 10:00:00 IST,,,False,False,True
30-01-26 10:04:00 IST,,,False,False,True
30-01-26 10:08:00 IST,,,False,False,True
30-01-26 10:12:00 IST,,,False,False,True
30-01-26 10:17:00 IST,,,False,False,True
30-01-26 10:21:00 IST,,,False,False,True
30-01-26 10:23:00 IST,,,False,False,True
30-01-26 10:27:00 IST,,,False,False,True
30-01-26 10:31:00 IST,,,False,False,True
30-01-26 10:35:00 IST,,,False,False,True
30-01-26 10:42:00 IST,,,False,False,True
30-01-26 10:47:00 IST,,,False,False,True
30-01-26 10:53:00 IST,,,False,False,True
30-01-26 11:01:00 IST,,,False,False,True
30-01-26 11:08:00 IST,,,False,False,True
30-01-26 11:12:00 IST,30,110,False,False,True
30-01-26 11:17:00 IST,30,110,False,False,True
30-01-26 11:23:00 IST,55,85,False,False,True
30-01-26 11:29:00 IST,55,85,False,False,True
30-01-26 11:35:00 IST,55,110,False,False,True
30-01-26 11:41:00 IST,75,65,False,False,True
30-01-26 11:48:00 IST,25,85,False,False,True
30-01-26 11:53:00 IST,75,10,False,False,True
30-01-26 11:59:00 IST,55,55,False,False,True
30-01-26 12:03:00 IST,55,55,False,False,True
30-01-26 12:08:00 IST,0,85,False,False,True
30-01-26 12:13:00 IST,20,80,False,False,True
30-01-26 12:19:00 IST,45,55,False,False,True
30-01-26 12:25:00 IST,70,15,False,False,True
30-01-26 12:32:00 IST,70,15,False,False,True
30-01-26 12:38:00 IST,70,15,False,False,True
30-01-26 12:44:00 IST,100,0,False,False,True
30-01-26 12:48:00 IST,75,65,False,False,True
30-01-26 12:55:00 IST,75,65,False,False,True
30-01-26 13:01:00 IST,75,40,False,False,True
30-01-26 13:07:00 IST,55,85,False,False,True
30-01-26 13:12:00 IST,30,110,False,False,True
30-01-26 13:17:00 IST,15,95.0,False,False,True
30-01-26 13:23:00 IST,15,95.0,False,False,True
30-01-26 13:30:00 IST,15,95.0,False,False,True
30-01-26 13:36:00 IST,30,85,False,False,True
30-01-26 13:43:00 IST,75,,False,False,True
30-01-26 13:48:00 IST,75,,False,False,True
30-01-26 13:53:00 IST,110.0,0,False,False,True
30-01-26 13:58:00 IST,85.0,0,False,False,True
30-01-26 14:04:00 IST,85.0,0,False,False,True
30-01-26 14:10:00 IST,85.0,0,False,False,True
30-01-26 14:15:00 IST,85.0,0,False,False,True
30-01-26 14:21:00 IST,85.0,0,False,False,True
30-01-26 14:28:00 IST,85.0,0,False,False,True
30-01-26 14:34:00 IST,75,0,False,False,False
30-01-26 14:38:00 IST,85.0,25,False,False,False
30-01-26 14:42:00 IST,85.0,,False,False,False
30-01-26 14:46:00 IST,100,65,False,False,False
30-01-26 14:49:00 IST,100,25,False,False,False
30-01-26 14:52:00 IST,110.0,25,False,False,False
30-01-26 14:55:00 IST,,,False,False,False
30-01-26 14:59:00 IST,,,False,False,False
30-01-26 15:01:00 IST,,,False,False,False
30-01-26 15:02:00 IST,,,False,False,False
30-01-26 15:03:00 IST,,,False,False,False
30-01-26 15:04:00 IST,,,False,False,False
30-01-26 15:06:00 IST,,,False,False,False
30-01-26 15:08:00 IST,,,False,False,False
30-01-26 15:09:00 IST,,,False,False,False
30-01-26 15:10:00 IST,,,False,False,False
30-01-26 15:11:00 IST,,,False,False,False
30-01-26 15:12:00 IST,,,False,False,False
30-01-26 15:14:00 IST,,,False,False,False
30-01-26 15:15:00 IST,,,False,False,False
30-01-26 15:16:00 IST,,,False,False,False
30-01-26 15:17:00 IST,,,False,False,False
30-01-26 15:18:00 IST,,,False,False,False
30-01-26 15:19:00 IST,,,False,False,False
30-01-26 15:20:00 IST,,,False,False,False
30-01-26 15:21:00 IST,,,False,False,False
30-01-26 15:22:00 IST,,,False,False,False
30-01-26 15:23:00 IST,,,False,False,False
30-01-26 15:24:00 IST,,,False,False,False
30-01-26 15:25:00 IST,,,False,False,False
30-01-26 15:26:00 IST,,,False,False,False
30-01-26 15:27:00 IST,,,False,False,False
30-01-26 15:28:00 IST,,,False,False,False
