symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 8 JUL 25600 PE,10:51:00 IST,08-07-25 10:51:00 IST,96.4,39.15755307447782,82.36,HOLD,no_exit_condition_met
NIFTY 8 JUL 25600 PE,10:52:00 IST,08-07-25 10:52:00 IST,96.4,41.10269315706137,82.36,HOLD,no_exit_condition_met
NIFTY 8 JUL 25600 PE,10:53:00 IST,08-07-25 10:53:00 IST,96.4,43.22730962139762,82.36,HOLD,no_exit_condition_met
NIFTY 8 JUL 25600 PE,10:54:00 IST,08-07-25 10:54:00 IST,96.4,44.09601507220428,82.36,HOLD,no_exit_condition_met
NIFTY 8 JUL 25600 PE,10:55:00 IST,08-07-25 10:55:00 IST,152.55,44.09601507075101,82.36,TRAIL,continuous_trailing
NIFTY 8 JUL 25600 PE,10:56:00 IST,08-07-25 10:56:00 IST,152.55,48.901998032143695,137.55,HOLD,no_exit_condition_met
NIFTY 8 JUL 25600 PE,10:57:00 IST,08-07-25 10:57:00 IST,152.55,53.45510980088806,137.55,HOLD,no_exit_condition_met
NIFTY 8 JUL 25600 PE,10:58:00 IST,08-07-25 10:58:00 IST,152.55,49.08166471858162,137.55,HOLD,no_exit_condition_met
NIFTY 8 JUL 25600 PE,10:59:00 IST,08-07-25 10:59:00 IST,152.55,57.68540390551675,137.55,HOLD,no_exit_condition_met
NIFTY 8 JUL 25600 PE,11:00:00 IST,08-07-25 11:00:00 IST,101.55,57.81334837680429,137.55,EXIT,stop_loss_hit
