date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
17-11-25,2025-11-17_53,12:02:00 IST,BUY,NIFTY 17 NOV 25800 CE,CE,171.7,137.36,60.149800650698126,2084700,
17-11-25,2025-11-17_53,13:32:00 IST,SELL,NIFTY 17 NOV 25800 CE,CE,137.36,137.36,48.77265821358042,2159625,Failure
17-11-25,2025-11-17_87,14:13:00 IST,BUY,NIFTY 17 NOV 25650 CE,CE,262.6,210.08,63.60624637902794,157500,
17-11-25,2025-11-17_87,15:13:00 IST,SELL,NIFTY 17 NOV 25650 CE,CE,260.0,210.08,59.713655512315086,157500,Failure
