date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
04-09-25,2025-04-09_53,10:08:00 IST,BUY,NIFTY 9 APR 21950 CE,CE,478.89,383.11,52.8452363276765,540225,
04-09-25,2025-04-09_53,15:12:00 IST,SELL,NIFTY 9 APR 21950 CE,CE,421.25,383.11,55.71977489835123,539475,Failure
