date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
06-02-25,2025-06-02_62,10:17:00 IST,BUY,NIFTY 2 JUN 24800 PE,PE,291.33,233.06,41.55876433116295,4072575,
06-02-25,2025-06-02_62,15:12:00 IST,SELL,NIFTY 2 JUN 24800 PE,PE,312.0,233.06,69.9477741610246,4086300,Success
