date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
16-10-25,2025-10-16_62,10:17:00 IST,BUY,NIFTY 16 OCT 26100 PE,PE,329.56,263.65,47.661761181553295,39975,
16-10-25,2025-10-16_62,12:10:00 IST,SELL,NIFTY 16 OCT 26100 PE,PE,374.88,374.88,48.60290894674932,45375,Success
16-10-25,2025-10-16_179,12:14:00 IST,BUY,NIFTY 16 OCT 25550 CE,CE,159.28,127.42,64.75635701838151,2131725,
16-10-25,2025-10-16_179,12:25:00 IST,SELL,NIFTY 16 OCT 25550 CE,CE,187.85,187.85,76.4972446388727,2131725,Success
16-10-25,2025-10-16_191,12:26:00 IST,BUY,NIFTY 16 OCT 25400 CE,CE,334.31,267.45,79.41743081801843,1946475,
16-10-25,2025-10-16_191,13:05:00 IST,SELL,NIFTY 16 OCT 25400 CE,CE,359.26,359.26,59.07133984322094,1766100,Success
16-10-25,2025-10-16_253,13:28:00 IST,BUY,NIFTY 16 OCT 25500 CE,CE,275.23,220.18,58.97736103748287,3079050,
16-10-25,2025-10-16_253,15:12:00 IST,SELL,NIFTY 16 OCT 25500 CE,CE,272.5,220.18,44.64255462724289,3079050,Failure
