date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
27-11-25,2025-11-27_43,10:55:00 IST,BUY,NIFTY 27 NOV 25950 CE,CE,301.89,241.51,56.615295871272664,428025,
27-11-25,2025-11-27_43,15:12:00 IST,SELL,NIFTY 27 NOV 25950 CE,CE,298.9,241.51,52.24961210803046,428025,Failure
