date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
30-01-25,2025-01-30_52,10:07:00 IST,BUY,NIFTY 30 JAN 23000 CE,CE,663.57,530.86,78.20482583823453,1743750,
30-01-25,2025-01-30_52,15:12:00 IST,SELL,NIFTY 30 JAN 23000 CE,CE,657.0,530.86,69.69183255282383,1743750,Failure
