date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
01-12-26,2026-01-12_41,11:18:00 IST,BUY,NIFTY 12 JAN 25900 PE,PE,119.1,99.1,32.33155537340545,4108065,
01-12-26,2026-01-12_41,12:15:00 IST,SELL,NIFTY 12 JAN 25900 PE,PE,191.7,146.49,67.90446598366938,3170700,Success
