date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
03-09-25,2025-09-03_82,10:37:00 IST,BUY,NIFTY 3 SEP 24950 PE,PE,165.64,155.64,35.98368590235387,1487475,
03-09-25,2025-09-03_82,11:00:00 IST,SELL,NIFTY 3 SEP 24950 PE,PE,177.1,177.1,57.044720218225244,1487475,Success
03-09-25,2025-09-03_126,11:21:00 IST,BUY,NIFTY 3 SEP 24700 CE,CE,210.69,200.69,63.80138557696365,3593175,
03-09-25,2025-09-03_126,11:23:00 IST,SELL,NIFTY 3 SEP 24700 CE,CE,200.69,200.69,56.37770741516621,3593175,Failure
03-09-25,2025-09-03_262,13:37:00 IST,BUY,NIFTY 3 SEP 24850 PE,PE,152.31,142.31,38.73986341545168,1273050,
03-09-25,2025-09-03_262,13:43:00 IST,SELL,NIFTY 3 SEP 24850 PE,PE,142.31,142.31,58.52518523785497,1273050,Failure
