date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
14-07-25,2025-07-14_117,11:12:00 IST,BUY,NIFTY 14 JUL 25300 PE,PE,123.12,113.12,35.13239526214731,3577800,
14-07-25,2025-07-14_117,11:30:00 IST,SELL,NIFTY 14 JUL 25300 PE,PE,117.85,117.85,36.167292612899466,3365325,Failure
