date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
15-12-25,2025-12-15_73,10:28:00 IST,BUY,NIFTY 15 DEC 25650 CE,CE,267.35,213.88,54.832273360337645,132450,
15-12-25,2025-12-15_73,14:20:00 IST,SELL,NIFTY 15 DEC 25650 CE,CE,213.88,213.88,46.487644599832336,146400,Failure
