symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 28 MAR 23600 CE,10:43:00 IST,28-03-25 10:43:00 IST,144.9,71.01981680310695,131.35,HOLD,no_exit_condition_met
NIFTY 28 MAR 23600 CE,10:44:00 IST,28-03-25 10:44:00 IST,144.9,64.54705855698415,131.35,HOLD,no_exit_condition_met
NIFTY 28 MAR 23600 CE,10:45:00 IST,28-03-25 10:45:00 IST,144.7,63.1617215320541,131.35,HOLD,no_exit_condition_met
NIFTY 28 MAR 23600 CE,10:46:00 IST,28-03-25 10:46:00 IST,144.7,65.059562715352,131.35,HOLD,no_exit_condition_met
NIFTY 28 MAR 23600 CE,10:47:00 IST,28-03-25 10:47:00 IST,144.7,68.24572900331701,131.35,HOLD,no_exit_condition_met
NIFTY 28 MAR 23600 CE,10:48:00 IST,28-03-25 10:48:00 IST,144.7,72.66677270938818,131.35,EXIT,time_cutoff_6m
NIFTY 28 MAR 23600 PE,11:10:00 IST,28-03-25 11:10:00 IST,126.65,41.98119972714459,115.29,HOLD,no_exit_condition_met
NIFTY 28 MAR 23600 PE,11:11:00 IST,28-03-25 11:11:00 IST,126.65,48.68003712244463,115.29,HOLD,no_exit_condition_met
NIFTY 28 MAR 23600 PE,11:12:00 IST,28-03-25 11:12:00 IST,126.65,43.72062473535012,115.29,HOLD,no_exit_condition_met
NIFTY 28 MAR 23600 PE,11:13:00 IST,28-03-25 11:13:00 IST,126.65,37.361728567107754,115.29,HOLD,no_exit_condition_met
NIFTY 28 MAR 23600 PE,11:14:00 IST,28-03-25 11:14:00 IST,126.65,36.30433729966351,115.29,HOLD,no_exit_condition_met
NIFTY 28 MAR 23600 PE,11:15:00 IST,28-03-25 11:15:00 IST,126.3,32.41800062822641,115.29,EXIT,time_cutoff_6m
