symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 30 JAN 23250 CE,10:15:00 IST,30-01-25 10:15:00 IST,425.3,66.34939585177041,414.55,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:16:00 IST,30-01-25 10:16:00 IST,425.3,69.32241734348196,414.55,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:17:00 IST,30-01-25 10:17:00 IST,425.3,70.00198560072204,414.55,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:18:00 IST,30-01-25 10:18:00 IST,425.3,69.57518456287858,414.55,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:19:00 IST,30-01-25 10:19:00 IST,425.3,62.54785352782607,414.55,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:20:00 IST,30-01-25 10:20:00 IST,437.0,61.848894160122065,414.55,TRAIL,continuous_trailing
NIFTY 30 JAN 23250 CE,10:21:00 IST,30-01-25 10:21:00 IST,437.0,65.94696976236264,422.0,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:22:00 IST,30-01-25 10:22:00 IST,437.0,68.07077065772137,422.0,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:23:00 IST,30-01-25 10:23:00 IST,437.0,72.48931288688611,422.0,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:24:00 IST,30-01-25 10:24:00 IST,437.0,73.71778048205285,422.0,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:25:00 IST,30-01-25 10:25:00 IST,451.75,67.59361539794786,422.0,TRAIL,continuous_trailing
NIFTY 30 JAN 23250 CE,10:26:00 IST,30-01-25 10:26:00 IST,451.75,64.15005574915985,436.75,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:27:00 IST,30-01-25 10:27:00 IST,451.75,58.62450000502322,436.75,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:28:00 IST,30-01-25 10:28:00 IST,451.75,65.16034758680352,436.75,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:29:00 IST,30-01-25 10:29:00 IST,451.75,66.82628305600349,436.75,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:30:00 IST,30-01-25 10:30:00 IST,451.35,67.4341925223236,436.75,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:31:00 IST,30-01-25 10:31:00 IST,451.35,68.65021305098999,436.75,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:32:00 IST,30-01-25 10:32:00 IST,451.35,66.31113169177965,436.75,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:33:00 IST,30-01-25 10:33:00 IST,451.35,61.31634064485887,436.75,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:34:00 IST,30-01-25 10:34:00 IST,451.35,61.873588638609135,436.75,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 CE,10:35:00 IST,30-01-25 10:35:00 IST,425.3,57.09095905490775,436.75,EXIT,stop_loss_hit
NIFTY 30 JAN 23250 PE,10:58:00 IST,30-01-25 10:58:00 IST,151.0,29.63108647295293,137.51,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 PE,10:59:00 IST,30-01-25 10:59:00 IST,151.0,29.2194602446788,137.51,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 PE,11:00:00 IST,30-01-25 11:00:00 IST,152.55,29.819415796857,137.51,TRAIL,continuous_trailing
NIFTY 30 JAN 23250 PE,11:01:00 IST,30-01-25 11:01:00 IST,152.55,37.30677867853759,137.55,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 PE,11:02:00 IST,30-01-25 11:02:00 IST,152.55,31.77288791841994,137.55,HOLD,no_exit_condition_met
NIFTY 30 JAN 23250 PE,11:03:00 IST,30-01-25 11:03:00 IST,152.55,28.229669262166254,137.55,EXIT,time_cutoff_6m
