symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 21 FEB 22850 PE,09:46:00 IST,21-02-25 09:46:00 IST,155.2,26.28205563664612,141.75,HOLD,no_exit_condition_met
NIFTY 21 FEB 22850 PE,09:47:00 IST,21-02-25 09:47:00 IST,155.2,34.210323612929784,141.75,HOLD,no_exit_condition_met
NIFTY 21 FEB 22850 PE,09:48:00 IST,21-02-25 09:48:00 IST,155.2,36.72212296895644,141.75,HOLD,no_exit_condition_met
NIFTY 21 FEB 22850 PE,09:49:00 IST,21-02-25 09:49:00 IST,155.2,36.39414810602837,141.75,HOLD,no_exit_condition_met
NIFTY 21 FEB 22850 PE,09:50:00 IST,21-02-25 09:50:00 IST,161.3,29.539720866682657,141.75,TRAIL,continuous_trailing
NIFTY 21 FEB 22850 PE,09:51:00 IST,21-02-25 09:51:00 IST,161.3,28.051021361422343,146.3,HOLD,no_exit_condition_met
NIFTY 21 FEB 22850 PE,09:52:00 IST,21-02-25 09:52:00 IST,161.3,26.867163305064565,146.3,HOLD,no_exit_condition_met
NIFTY 21 FEB 22850 PE,09:53:00 IST,21-02-25 09:53:00 IST,161.3,27.028946122739782,146.3,HOLD,no_exit_condition_met
NIFTY 21 FEB 22850 PE,09:54:00 IST,21-02-25 09:54:00 IST,161.3,27.46097856563256,146.3,HOLD,no_exit_condition_met
NIFTY 21 FEB 22850 PE,09:55:00 IST,21-02-25 09:55:00 IST,157.3,25.418877032863364,146.3,HOLD,no_exit_condition_met
NIFTY 21 FEB 22850 PE,09:56:00 IST,21-02-25 09:56:00 IST,157.3,35.750442303695394,146.3,HOLD,no_exit_condition_met
NIFTY 21 FEB 22850 PE,09:57:00 IST,21-02-25 09:57:00 IST,157.3,33.38794001248144,146.3,EXIT,time_cutoff_12m
NIFTY 21 FEB 22800 CE,11:43:00 IST,21-02-25 11:43:00 IST,158.5,65.72490534834819,145.09,HOLD,no_exit_condition_met
NIFTY 21 FEB 22800 CE,11:44:00 IST,21-02-25 11:44:00 IST,158.5,63.484869558390216,145.09,HOLD,no_exit_condition_met
NIFTY 21 FEB 22800 CE,11:45:00 IST,21-02-25 11:45:00 IST,158.5,60.06013287573833,145.09,HOLD,no_exit_condition_met
NIFTY 21 FEB 22800 CE,11:46:00 IST,21-02-25 11:46:00 IST,158.5,62.0615125637309,145.09,HOLD,no_exit_condition_met
NIFTY 21 FEB 22800 CE,11:47:00 IST,21-02-25 11:47:00 IST,158.5,61.808187753343354,145.09,HOLD,no_exit_condition_met
NIFTY 21 FEB 22800 CE,11:48:00 IST,21-02-25 11:48:00 IST,158.5,54.99851181959399,145.09,EXIT,time_cutoff_6m
