symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 16 JUL 25300 PE,10:39:00 IST,16-07-25 10:39:00 IST,106.6,39.4055145360722,92.67,HOLD,no_exit_condition_met
NIFTY 16 JUL 25300 PE,10:40:00 IST,16-07-25 10:40:00 IST,109.2,45.605220135571344,92.67,TRAIL,continuous_trailing
NIFTY 16 JUL 25300 PE,10:41:00 IST,16-07-25 10:41:00 IST,109.2,43.379523520544105,94.2,HOLD,no_exit_condition_met
NIFTY 16 JUL 25300 PE,10:42:00 IST,16-07-25 10:42:00 IST,109.2,41.86456032513973,94.2,HOLD,no_exit_condition_met
NIFTY 16 JUL 25300 PE,10:43:00 IST,16-07-25 10:43:00 IST,109.2,42.12369379256857,94.2,HOLD,no_exit_condition_met
NIFTY 16 JUL 25300 PE,10:44:00 IST,16-07-25 10:44:00 IST,109.2,43.6387742145659,94.2,HOLD,no_exit_condition_met
NIFTY 16 JUL 25300 PE,10:45:00 IST,16-07-25 10:45:00 IST,140.85,38.213765067242456,94.2,TRAIL,continuous_trailing
NIFTY 16 JUL 25300 PE,10:46:00 IST,16-07-25 10:46:00 IST,140.85,38.50570823076814,125.85,HOLD,no_exit_condition_met
NIFTY 16 JUL 25300 PE,10:47:00 IST,16-07-25 10:47:00 IST,140.85,34.62907403321172,125.85,HOLD,no_exit_condition_met
NIFTY 16 JUL 25300 PE,10:48:00 IST,16-07-25 10:48:00 IST,140.85,40.118157192088354,125.85,HOLD,no_exit_condition_met
NIFTY 16 JUL 25300 PE,10:49:00 IST,16-07-25 10:49:00 IST,140.85,42.305980828013546,125.85,HOLD,no_exit_condition_met
NIFTY 16 JUL 25300 PE,10:50:00 IST,16-07-25 10:50:00 IST,112.7,40.8232994494869,125.85,EXIT,stop_loss_hit
NIFTY 16 JUL 25050 CE,11:30:00 IST,16-07-25 11:30:00 IST,157.7,62.05000376144471,142.56,TRAIL,continuous_trailing
NIFTY 16 JUL 25050 CE,11:31:00 IST,16-07-25 11:31:00 IST,157.7,58.25802874868642,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:32:00 IST,16-07-25 11:32:00 IST,157.7,52.20462367061411,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:33:00 IST,16-07-25 11:33:00 IST,157.7,57.53443585085172,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:34:00 IST,16-07-25 11:34:00 IST,157.7,60.076100455467106,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:35:00 IST,16-07-25 11:35:00 IST,151.05,62.80079026766189,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:36:00 IST,16-07-25 11:36:00 IST,151.05,62.85539051062019,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:37:00 IST,16-07-25 11:37:00 IST,151.05,63.93842878500424,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:38:00 IST,16-07-25 11:38:00 IST,151.05,60.918149867655735,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:39:00 IST,16-07-25 11:39:00 IST,151.05,65.22304814485094,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:40:00 IST,16-07-25 11:40:00 IST,147.15,59.96147435953545,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:41:00 IST,16-07-25 11:41:00 IST,147.15,61.330150386486615,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:42:00 IST,16-07-25 11:42:00 IST,147.15,65.01797364153411,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:43:00 IST,16-07-25 11:43:00 IST,147.15,62.965056856567976,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:44:00 IST,16-07-25 11:44:00 IST,147.15,64.6479821636951,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:45:00 IST,16-07-25 11:45:00 IST,147.05,60.92134315263769,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:46:00 IST,16-07-25 11:46:00 IST,147.05,57.16949647546919,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:47:00 IST,16-07-25 11:47:00 IST,147.05,59.765805500127605,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:48:00 IST,16-07-25 11:48:00 IST,147.05,62.423278601145505,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:49:00 IST,16-07-25 11:49:00 IST,147.05,66.29599506487094,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:50:00 IST,16-07-25 11:50:00 IST,156.0,73.48870587889719,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:51:00 IST,16-07-25 11:51:00 IST,156.0,73.80148781596728,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:52:00 IST,16-07-25 11:52:00 IST,156.0,75.9061140327393,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:53:00 IST,16-07-25 11:53:00 IST,156.0,78.50906708538119,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:54:00 IST,16-07-25 11:54:00 IST,156.0,84.88213048411903,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:55:00 IST,16-07-25 11:55:00 IST,154.0,89.98398778232104,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:56:00 IST,16-07-25 11:56:00 IST,154.0,66.15669193273848,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:57:00 IST,16-07-25 11:57:00 IST,154.0,66.90568374817896,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:58:00 IST,16-07-25 11:58:00 IST,154.0,64.15347336747519,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,11:59:00 IST,16-07-25 11:59:00 IST,154.0,60.939636194825816,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,12:00:00 IST,16-07-25 12:00:00 IST,142.75,62.65871712545289,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,12:01:00 IST,16-07-25 12:01:00 IST,142.75,62.61234844354805,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,12:02:00 IST,16-07-25 12:02:00 IST,142.75,62.966511934677285,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,12:03:00 IST,16-07-25 12:03:00 IST,142.75,63.18558800800205,142.7,HOLD,no_exit_condition_met
NIFTY 16 JUL 25050 CE,12:04:00 IST,16-07-25 12:04:00 IST,142.75,54.71958039502501,142.7,HOLD,no_exit_condition_met
