timestamp,alert_type,symbol,oi,prev_oi,oi_change_pct,oi_delta,volume_1m,volume_ema_20,cross_direction,message
2026-06-02 10:56:27,Reject,SENSEX 04 JUN 74200 PUT,363220,390740,-7.0,-27520,,,BELOW,"OI poll change +7.0% vs last scan (OI chg -27,520 | oi=363,220, was=390,740)"
2026-06-02 10:56:59,Reject,NIFTY 02 JUN 23300 CALL,20903545,19470230,7.4,1433315,,,ABOVE,"OI poll change +7.4% vs last scan (OI chg +1,433,315 | oi=20,903,545, was=19,470,230)"
2026-06-02 10:56:59,Reject,NIFTY 02 JUN 23250 CALL,6276725,5810610,8.0,466115,,,ABOVE,"OI poll change +8.0% vs last scan (OI chg +466,115 | oi=6,276,725, was=5,810,610)"
2026-06-02 10:57:00,Reject,NIFTY 02 JUN 23200 CALL,5030090,4663360,7.9,366730,,,ABOVE,"OI poll change +7.9% vs last scan (OI chg +366,730 | oi=5,030,090, was=4,663,360)"
2026-06-02 10:57:01,Reject,NIFTY 02 JUN 23300 PUT,30468555,33361445,-8.7,-2892890,,,BELOW,"OI poll change +8.7% vs last scan (OI chg -2,892,890 | oi=30,468,555, was=33,361,445)"
2026-06-02 10:57:01,Reject,NIFTY 02 JUN 23350 PUT,11850800,13183170,-10.1,-1332370,,,BELOW,"OI poll change +10.1% vs last scan (OI chg -1,332,370 | oi=11,850,800, was=13,183,170)"
2026-06-02 10:57:02,Reject,NIFTY 02 JUN 23400 PUT,7954635,8733075,-8.9,-778440,,,BELOW,"OI poll change +8.9% vs last scan (OI chg -778,440 | oi=7,954,635, was=8,733,075)"
2026-06-02 10:57:18,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +11,244,740 | New PE Vol: +22,379,110"
2026-06-02 10:57:19,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +94,580 | New PE Vol: +340,180"
2026-06-02 10:58:05,Reject,NIFTY 02 JUN 23300 CALL,22032660,20903545,5.4,1129115,,,ABOVE,"OI poll change +5.4% vs last scan (OI chg +1,129,115 | oi=22,032,660, was=20,903,545)"
2026-06-02 10:58:06,Reject,NIFTY 02 JUN 23250 CALL,6634095,6276725,5.7,357370,,,ABOVE,"OI poll change +5.7% vs last scan (OI chg +357,370 | oi=6,634,095, was=6,276,725)"
2026-06-02 10:58:22,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +7,007,390 | New PE Vol: +11,906,310"
2026-06-02 10:58:22,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +58,660 | New PE Vol: +191,800"
2026-06-02 10:59:09,Reject,SENSEX 04 JUN 74000 CALL,634460,603580,5.1,30880,,,ABOVE,"OI poll change +5.1% vs last scan (OI chg +30,880 | oi=634,460, was=603,580)"
2026-06-02 10:59:26,CHAIN_MACRO,NIFTY,,,,,,,,"Chain Activity Check - New CE Vol: +7,528,495 | New PE Vol: +10,159,630"
2026-06-02 10:59:27,CHAIN_MACRO,SENSEX,,,,,,,,"Chain Activity Check - New CE Vol: +78,800 | New PE Vol: +200,520"
2026-06-02 10:59:44,Reject,SENSEX 04 JUN 74100 CALL,366660,312200,17.4,54460,,,ABOVE,"OI poll change +17.4% vs last scan (OI chg +54,460 | oi=366,660, was=312,200)"
2026-06-02 10:59:45,Reject,SENSEX 04 JUN 74300 PUT,286480,305060,-6.1,-18580,,,BELOW,"OI poll change +6.1% vs last scan (OI chg -18,580 | oi=286,480, was=305,060)"
2026-06-02 11:00:02,Reject,NIFTY 02 JUN 23350 PUT,10925850,11537630,-5.3,-611780,,,BELOW,"OI poll change +5.3% vs last scan (OI chg -611,780 | oi=10,925,850, was=11,537,630)"
2026-06-02 11:00:35,Vol,NIFTY 02 JUN 23300 CALL,22806615,835900,2628.4,21970715,611905125,,,"periodic record vol=611,905,125 oi=22,806,615 (OI chg +21,970,715 +2628.4%)"
2026-06-02 11:00:35,Vol,NIFTY 02 JUN 23250 CALL,6935630,228605,2933.9,6707025,254293260,,,"periodic record vol=254,293,260 oi=6,935,630 (OI chg +6,707,025 +2933.9%)"
2026-06-02 11:00:36,Vol,NIFTY 02 JUN 23200 CALL,5447390,294580,1749.2,5152810,155250225,,,"periodic record vol=155,250,225 oi=5,447,390 (OI chg +5,152,810 +1749.2%)"
2026-06-02 11:00:37,Vol,NIFTY 02 JUN 23300 PUT,28792205,6788795,324.1,22003410,654911920,,,"periodic record vol=654,911,920 oi=28,792,205 (OI chg +22,003,410 +324.1%)"
2026-06-02 11:00:38,Vol,NIFTY 02 JUN 23350 PUT,10925850,4064905,168.8,6860945,292494085,,,"periodic record vol=292,494,085 oi=10,925,850 (OI chg +6,860,945 +168.8%)"
2026-06-02 11:00:38,Vol,NIFTY 02 JUN 23400 PUT,7221175,7499050,-3.7,-277875,177854495,,,"periodic record vol=177,854,495 oi=7,221,175 (OI chg -277,875 -3.7%)"
2026-06-02 11:00:39,Vol,SENSEX 04 JUN 74100 CALL,366660,19000,1829.8,347660,5294160,,,"periodic record vol=5,294,160 oi=366,660 (OI chg +347,660 +1829.8%)"
