test_date,total_trades,success,failure,breakeven,win_rate_pct,failure_rate_pct,total_pnl_pct,total_pnl_pts,total_pnl_rs,avg_pnl_pct,setup_timeframe,trigger_timeframe,setup_filter,trigger_filter
2025-01-14,2,1,1,0,50.0,50.0,14.17,2.5,187.5,7.08,1min,1min,1m EMA+RSI+Supertrend,1m Supertrend
