symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 5 MAR 22350 CE,11:03:00 IST,05-03-25 11:03:00 IST,39.7,60.536146870672184,23.28,HOLD,no_exit_condition_met
NIFTY 5 MAR 22350 CE,11:04:00 IST,05-03-25 11:04:00 IST,45.95,58.16353008290324,23.28,TRAIL,10_pt_dynamic_trail
NIFTY 5 MAR 22350 CE,11:05:00 IST,05-03-25 11:05:00 IST,48.05,59.57312223606497,35.95,TRAIL,10_pt_dynamic_trail
NIFTY 5 MAR 22350 CE,11:06:00 IST,05-03-25 11:06:00 IST,54.15,50.14119513203472,38.05,TRAIL,10_pt_dynamic_trail
NIFTY 5 MAR 22350 CE,11:07:00 IST,05-03-25 11:07:00 IST,98.85,52.327989121654234,44.15,TRAIL,10_pt_dynamic_trail
NIFTY 5 MAR 22350 CE,11:08:00 IST,05-03-25 11:08:00 IST,89.05,52.45510504753784,88.85,HOLD,no_exit_condition_met
NIFTY 5 MAR 22350 CE,11:09:00 IST,05-03-25 11:09:00 IST,77.8,45.07690939161056,88.85,EXIT,stop_loss_hit
NIFTY 5 MAR 22400 CE,11:53:00 IST,05-03-25 11:53:00 IST,43.3,82.39963499544007,35.3,HOLD,no_exit_condition_met
NIFTY 5 MAR 22400 CE,11:54:00 IST,05-03-25 11:54:00 IST,40.95,79.43460672406623,35.3,HOLD,no_exit_condition_met
NIFTY 5 MAR 22400 CE,11:55:00 IST,05-03-25 11:55:00 IST,41.1,72.24474913397472,35.3,HOLD,no_exit_condition_met
NIFTY 5 MAR 22400 CE,11:56:00 IST,05-03-25 11:56:00 IST,38.9,70.36316417105004,35.3,HOLD,no_exit_condition_met
NIFTY 5 MAR 22400 CE,11:57:00 IST,05-03-25 11:57:00 IST,36.2,70.38995459512694,35.3,HOLD,no_exit_condition_met
NIFTY 5 MAR 22400 CE,11:58:00 IST,05-03-25 11:58:00 IST,31.5,64.08859079152836,35.3,EXIT,stop_loss_hit
NIFTY 5 MAR 22450 CE,12:43:00 IST,05-03-25 12:43:00 IST,29.9,62.5008505877488,24.14,HOLD,no_exit_condition_met
NIFTY 5 MAR 22450 CE,12:44:00 IST,05-03-25 12:44:00 IST,33.3,50.849403754245586,24.14,HOLD,no_exit_condition_met
NIFTY 5 MAR 22450 CE,12:45:00 IST,05-03-25 12:45:00 IST,31.4,47.876300096955255,24.14,HOLD,no_exit_condition_met
NIFTY 5 MAR 22450 CE,12:46:00 IST,05-03-25 12:46:00 IST,27.05,47.58896392576845,24.14,HOLD,no_exit_condition_met
NIFTY 5 MAR 22450 CE,12:47:00 IST,05-03-25 12:47:00 IST,28.05,48.44579063800475,24.14,HOLD,no_exit_condition_met
NIFTY 5 MAR 22450 CE,12:48:00 IST,05-03-25 12:48:00 IST,32.4,41.43460125631738,24.14,EXIT,6_min_momentum_failed
NIFTY 5 MAR 22500 PE,13:44:00 IST,05-03-25 13:44:00 IST,38.25,22.995470180856287,25.55,HOLD,no_exit_condition_met
NIFTY 5 MAR 22500 PE,13:45:00 IST,05-03-25 13:45:00 IST,33.75,33.302401343455955,25.55,TRAIL,10_pt_dynamic_trail
NIFTY 5 MAR 22500 PE,13:46:00 IST,05-03-25 13:46:00 IST,27.85,37.56060289925726,28.25,EXIT,stop_loss_hit
