datetime_ist,best_ce_score,best_pe_score,trigger_1m_ce,trigger_1m_pe,entry_allowed
25-03-25 09:15:00 IST,,,False,False,True
25-03-25 09:16:00 IST,,,False,False,True
25-03-25 09:17:00 IST,,,False,False,True
25-03-25 09:18:00 IST,,,False,False,True
25-03-25 09:19:00 IST,,,False,False,True
25-03-25 09:20:00 IST,,,False,False,True
25-03-25 09:21:00 IST,,,False,False,True
25-03-25 09:22:00 IST,,,False,False,True
25-03-25 09:23:00 IST,,,False,False,True
25-03-25 09:24:00 IST,,,False,False,True
25-03-25 09:25:00 IST,,,False,False,True
25-03-25 09:26:00 IST,,,False,False,True
25-03-25 09:27:00 IST,,,False,False,True
25-03-25 09:28:00 IST,,,False,False,True
25-03-25 09:29:00 IST,,,False,False,True
25-03-25 09:30:00 IST,,,False,False,True
25-03-25 09:31:00 IST,,,False,False,True
25-03-25 09:32:00 IST,,,False,False,True
25-03-25 09:33:00 IST,,,False,False,True
25-03-25 09:34:00 IST,,,False,False,True
25-03-25 09:35:00 IST,,,False,False,True
25-03-25 09:36:00 IST,,,False,False,True
25-03-25 09:37:00 IST,,,False,False,True
25-03-25 09:38:00 IST,,,False,False,True
25-03-25 09:39:00 IST,,,False,False,True
25-03-25 09:40:00 IST,,,False,False,True
25-03-25 09:41:00 IST,,,False,False,True
25-03-25 09:42:00 IST,,,False,False,True
25-03-25 09:43:00 IST,,,False,False,True
25-03-25 09:44:00 IST,50.0,0,False,False,True
25-03-25 09:45:00 IST,50,0,False,False,True
25-03-25 09:46:00 IST,67,47,False,False,True
25-03-25 09:47:00 IST,60.0,10,False,False,True
25-03-25 09:48:00 IST,50.0,0,False,False,True
25-03-25 09:49:00 IST,82.0,10,False,False,True
25-03-25 09:50:00 IST,50.0,0,False,False,True
25-03-25 09:51:00 IST,50.0,0,False,False,True
25-03-25 09:52:00 IST,57.0,32,False,False,True
25-03-25 09:53:00 IST,85.0,0,False,False,True
25-03-25 09:54:00 IST,85.0,0,False,False,True
25-03-25 09:55:00 IST,92.0,0,False,False,True
25-03-25 09:56:00 IST,100,0,False,False,True
25-03-25 09:57:00 IST,100,0,False,False,True
25-03-25 09:58:00 IST,92.0,0,False,False,True
25-03-25 09:59:00 IST,85.0,0,False,False,True
25-03-25 10:00:00 IST,70.0,0,False,False,True
25-03-25 10:01:00 IST,92.0,0,False,False,True
25-03-25 10:02:00 IST,85.0,0,False,False,True
25-03-25 10:03:00 IST,85,0,False,False,True
25-03-25 10:04:00 IST,92,0,False,False,True
25-03-25 10:05:00 IST,85,5,False,False,True
25-03-25 10:06:00 IST,85,0,False,False,True
25-03-25 10:07:00 IST,92.0,0,False,False,True
25-03-25 10:08:00 IST,100,0,False,False,True
25-03-25 10:09:00 IST,85,0,False,False,True
25-03-25 10:10:00 IST,97,10,False,False,True
25-03-25 10:11:00 IST,0,50.0,False,False,True
25-03-25 10:12:00 IST,47,67.0,False,False,True
25-03-25 10:13:00 IST,25,35,False,False,True
25-03-25 10:14:00 IST,72,92.0,False,False,True
25-03-25 10:15:00 IST,0,60.0,False,False,True
25-03-25 10:16:00 IST,0,60.0,False,False,True
25-03-25 10:17:00 IST,40,50,False,False,True
25-03-25 10:18:00 IST,67,72,False,False,True
25-03-25 10:19:00 IST,47,67,False,False,True
25-03-25 10:20:00 IST,65,85,False,False,True
25-03-25 10:21:00 IST,60,40,False,False,True
25-03-25 10:22:00 IST,70,72,False,False,True
25-03-25 10:23:00 IST,65,35,False,False,True
25-03-25 10:24:00 IST,55,25,False,False,True
25-03-25 10:25:00 IST,62,10,False,False,True
25-03-25 10:26:00 IST,35,45,False,False,True
25-03-25 10:27:00 IST,70,40,False,False,True
25-03-25 10:28:00 IST,77,7,False,False,True
25-03-25 10:29:00 IST,55,0,False,False,True
25-03-25 10:30:00 IST,50,10,False,False,True
25-03-25 10:31:00 IST,35,67,False,False,True
25-03-25 10:32:00 IST,25,35.0,False,False,True
25-03-25 10:33:00 IST,25,35.0,False,False,True
25-03-25 10:34:00 IST,32,42.0,False,False,True
25-03-25 10:35:00 IST,27,87.0,False,False,True
25-03-25 10:36:00 IST,20,80.0,False,False,True
25-03-25 10:37:00 IST,0,57.0,False,False,True
25-03-25 10:38:00 IST,0,50.0,False,False,True
25-03-25 10:39:00 IST,0,50.0,False,False,True
25-03-25 10:40:00 IST,0,82.0,False,False,True
25-03-25 10:41:00 IST,20,60.0,False,False,True
25-03-25 10:42:00 IST,35,75.0,False,False,True
25-03-25 10:43:00 IST,17,35.0,False,False,True
25-03-25 10:44:00 IST,47,57,False,False,True
25-03-25 10:45:00 IST,35,35,False,False,True
25-03-25 10:46:00 IST,47,57.0,False,False,True
25-03-25 10:47:00 IST,40,50.0,False,False,True
25-03-25 10:48:00 IST,40,50.0,False,False,True
25-03-25 10:49:00 IST,47,57.0,False,False,True
25-03-25 10:50:00 IST,40,50.0,False,False,True
25-03-25 10:51:00 IST,0,75.0,False,False,True
25-03-25 10:52:00 IST,7,35.0,False,False,True
25-03-25 10:53:00 IST,0,50.0,False,False,True
25-03-25 10:54:00 IST,0,50.0,False,False,True
25-03-25 10:55:00 IST,10,60.0,False,False,True
25-03-25 10:56:00 IST,0,75.0,False,False,True
25-03-25 10:57:00 IST,0,50.0,False,False,True
25-03-25 10:58:00 IST,20,60.0,False,False,True
25-03-25 10:59:00 IST,32,82.0,False,False,True
25-03-25 11:00:00 IST,40,50.0,False,False,True
25-03-25 11:01:00 IST,32,60.0,False,False,True
25-03-25 11:02:00 IST,0,50.0,False,False,True
25-03-25 11:03:00 IST,60,60,False,False,True
25-03-25 11:04:00 IST,25,75.0,False,False,True
25-03-25 11:05:00 IST,47,35,False,False,True
25-03-25 11:06:00 IST,40,50,False,False,True
25-03-25 11:07:00 IST,40,50,False,False,True
25-03-25 11:08:00 IST,67,62,False,False,True
25-03-25 11:09:00 IST,5,85,False,False,True
25-03-25 11:10:00 IST,12,92.0,False,False,True
25-03-25 11:11:00 IST,5,100,False,False,True
25-03-25 11:12:00 IST,5,85,False,False,True
25-03-25 11:13:00 IST,30,85,False,False,True
25-03-25 11:14:00 IST,15,92,False,False,True
25-03-25 11:15:00 IST,30,100,False,False,True
25-03-25 11:16:00 IST,5,85,False,False,True
25-03-25 11:17:00 IST,10,50,False,False,True
25-03-25 11:18:00 IST,0,100,False,False,True
25-03-25 11:19:00 IST,0,80,False,False,True
25-03-25 11:20:00 IST,5,67,False,False,True
25-03-25 11:21:00 IST,45,60,False,False,True
25-03-25 11:22:00 IST,0,80,False,False,True
25-03-25 11:23:00 IST,32,100,False,False,True
25-03-25 11:24:00 IST,0,80.0,False,False,True
25-03-25 11:25:00 IST,0,80.0,False,False,True
25-03-25 11:26:00 IST,0,92.0,False,False,True
25-03-25 11:27:00 IST,0,100,False,False,True
25-03-25 11:28:00 IST,30,100,False,False,True
25-03-25 11:29:00 IST,0,70.0,False,False,True
25-03-25 11:30:00 IST,0,85.0,False,False,True
25-03-25 11:31:00 IST,5,85.0,False,False,True
25-03-25 11:32:00 IST,0,100,False,False,True
25-03-25 11:33:00 IST,30,85,False,False,True
25-03-25 11:34:00 IST,5,85,False,False,True
25-03-25 11:35:00 IST,0,70,False,False,True
25-03-25 11:36:00 IST,30,100,False,False,True
25-03-25 11:37:00 IST,5,85,False,False,True
25-03-25 11:38:00 IST,12,92,False,False,True
25-03-25 11:39:00 IST,0,100,False,False,True
25-03-25 11:40:00 IST,0,100,False,True,True
25-03-25 11:57:00 IST,45,35,False,False,True
25-03-25 11:58:00 IST,40.0,2,False,False,True
25-03-25 11:59:00 IST,65.0,5,False,False,True
25-03-25 12:00:00 IST,55.0,0,False,False,True
25-03-25 12:01:00 IST,55.0,0,False,False,True
25-03-25 12:02:00 IST,77.0,5,False,False,True
25-03-25 12:03:00 IST,70.0,0,False,False,True
25-03-25 12:04:00 IST,45.0,0,False,False,True
25-03-25 12:05:00 IST,52.0,2,False,False,True
25-03-25 12:06:00 IST,45.0,0,False,False,True
25-03-25 12:07:00 IST,45.0,0,False,False,True
25-03-25 12:08:00 IST,57.0,32,False,False,True
25-03-25 12:09:00 IST,50.0,0,False,False,True
25-03-25 12:10:00 IST,50.0,0,False,False,True
25-03-25 12:11:00 IST,77.0,2,False,False,True
25-03-25 12:12:00 IST,45,35,False,False,True
25-03-25 12:13:00 IST,50,80,False,False,True
25-03-25 12:14:00 IST,10,87,False,False,True
25-03-25 12:15:00 IST,25,55,False,False,True
25-03-25 12:16:00 IST,25,55,False,False,True
25-03-25 12:17:00 IST,57,62,False,False,True
25-03-25 12:18:00 IST,0,80.0,False,False,True
25-03-25 12:19:00 IST,0,100,False,False,True
25-03-25 12:20:00 IST,0,92.0,False,False,True
25-03-25 12:21:00 IST,0,85.0,False,False,True
25-03-25 12:22:00 IST,0,85.0,False,False,True
25-03-25 12:23:00 IST,7,87,False,False,True
25-03-25 12:24:00 IST,20,60,False,False,True
25-03-25 12:25:00 IST,20,60,False,False,True
25-03-25 12:26:00 IST,32,100,False,False,True
25-03-25 12:27:00 IST,25,80,False,False,True
25-03-25 12:28:00 IST,0,80,False,False,True
25-03-25 12:29:00 IST,0,77,False,False,True
25-03-25 12:30:00 IST,0,70,False,False,True
25-03-25 12:31:00 IST,10,50,False,False,True
25-03-25 12:32:00 IST,52,57,False,False,True
25-03-25 12:33:00 IST,45,75,False,False,True
25-03-25 12:34:00 IST,0,70,False,False,True
25-03-25 12:35:00 IST,0,55,False,False,True
25-03-25 12:36:00 IST,0,55,False,False,True
25-03-25 12:37:00 IST,7,77,False,False,True
25-03-25 12:38:00 IST,5,57,False,False,True
25-03-25 12:39:00 IST,20,50,False,False,True
25-03-25 12:40:00 IST,45,0,False,False,True
25-03-25 12:41:00 IST,35,77,False,False,True
25-03-25 12:42:00 IST,25,45,False,False,True
25-03-25 12:43:00 IST,45,25,False,False,True
25-03-25 12:44:00 IST,77,57,False,False,True
25-03-25 12:45:00 IST,45,0,False,False,True
25-03-25 12:46:00 IST,20,10,False,False,True
25-03-25 12:47:00 IST,77,17,False,False,True
25-03-25 12:48:00 IST,20,0,False,False,True
25-03-25 12:49:00 IST,60.0,10,False,False,True
25-03-25 12:50:00 IST,20.0,0,False,False,True
25-03-25 12:51:00 IST,35.0,0,False,False,True
25-03-25 12:52:00 IST,35,25,False,False,True
25-03-25 12:53:00 IST,42,32,False,False,True
25-03-25 12:54:00 IST,15,45,False,False,True
25-03-25 12:55:00 IST,15,70,False,False,True
25-03-25 12:56:00 IST,77,57,False,False,True
25-03-25 12:57:00 IST,0,70,False,False,True
25-03-25 12:58:00 IST,0,95,False,False,True
25-03-25 12:59:00 IST,32,80,False,False,True
25-03-25 13:00:00 IST,0,70,False,False,True
25-03-25 13:01:00 IST,0,70,False,False,True
25-03-25 13:02:00 IST,7,100,False,False,True
25-03-25 13:03:00 IST,25,95.0,False,False,True
25-03-25 13:04:00 IST,25,95,False,False,True
25-03-25 13:05:00 IST,7,55,False,False,True
25-03-25 13:06:00 IST,0,95.0,False,False,True
25-03-25 13:07:00 IST,0,70,False,False,True
25-03-25 13:08:00 IST,5,35,False,False,True
25-03-25 13:09:00 IST,20,50,False,False,True
25-03-25 13:10:00 IST,20,50,False,False,True
25-03-25 13:11:00 IST,77,17,False,False,True
25-03-25 13:12:00 IST,45,25,False,False,True
25-03-25 13:13:00 IST,25,45,False,False,True
25-03-25 13:14:00 IST,7,77,False,False,True
25-03-25 13:15:00 IST,0,70,False,False,True
