test_date,total_trades,success,failure,breakeven,win_rate_pct,failure_rate_pct,total_pnl_pct,total_pnl_pts,total_pnl_rs,avg_pnl_pct,setup_timeframe,trigger_timeframe,setup_filter,trigger_filter
2025-02-14,7,2,5,0,28.57,71.43,-13.06,-23.43,-1757.25,-1.87,1min,1min,1m EMA+RSI+Supertrend,1m Supertrend
