symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 5 FEB 23650 PE SEDA,09:58:00 IST,05-02-25 09:58:00 IST,15.9625,24.352120985464254,6.12,HOLD,no_exit_condition_met
NIFTY 5 FEB 23650 PE SEDA,09:59:00 IST,05-02-25 09:59:00 IST,15.9625,26.05520804420992,6.12,HOLD,no_exit_condition_met
NIFTY 5 FEB 23650 PE SEDA,10:00:00 IST,05-02-25 10:00:00 IST,16.825,30.50078856208036,6.12,HOLD,no_exit_condition_met
NIFTY 5 FEB 23650 PE SEDA,10:01:00 IST,05-02-25 10:01:00 IST,16.825,41.0570445936135,6.12,HOLD,no_exit_condition_met
NIFTY 5 FEB 23650 PE SEDA,10:02:00 IST,05-02-25 10:02:00 IST,16.825,44.708994901922146,6.12,HOLD,no_exit_condition_met
NIFTY 5 FEB 23650 PE SEDA,10:03:00 IST,05-02-25 10:03:00 IST,16.825,42.333065634380034,6.12,EXIT,stale_trade_6m_loss
NIFTY 5 FEB 23650 CE SEDA,10:53:00 IST,05-02-25 10:53:00 IST,5.2875,67.88554826822747,-4.66,HOLD,no_exit_condition_met
NIFTY 5 FEB 23650 CE SEDA,10:54:00 IST,05-02-25 10:54:00 IST,5.2875,63.926610770453415,-4.66,HOLD,no_exit_condition_met
NIFTY 5 FEB 23650 CE SEDA,10:55:00 IST,05-02-25 10:55:00 IST,4.725,56.35924299228098,-4.66,HOLD,no_exit_condition_met
NIFTY 5 FEB 23650 CE SEDA,10:56:00 IST,05-02-25 10:56:00 IST,4.725,54.91030601899577,-4.66,HOLD,no_exit_condition_met
NIFTY 5 FEB 23650 CE SEDA,10:57:00 IST,05-02-25 10:57:00 IST,4.725,57.30515608903793,-4.66,HOLD,no_exit_condition_met
NIFTY 5 FEB 23650 CE SEDA,10:58:00 IST,05-02-25 10:58:00 IST,4.725,44.28324019635165,-4.66,EXIT,stale_trade_6m_loss
NIFTY 5 FEB 23600 PE SEDA,11:12:00 IST,05-02-25 11:12:00 IST,7.3625,26.91478673600892,-2.56,HOLD,no_exit_condition_met
NIFTY 5 FEB 23600 PE SEDA,11:13:00 IST,05-02-25 11:13:00 IST,7.3625,32.03024169080301,-2.56,HOLD,no_exit_condition_met
NIFTY 5 FEB 23600 PE SEDA,11:14:00 IST,05-02-25 11:14:00 IST,7.3625,31.165615250229507,-2.56,HOLD,no_exit_condition_met
NIFTY 5 FEB 23600 PE SEDA,11:15:00 IST,05-02-25 11:15:00 IST,7.175,29.871247848586563,-2.56,HOLD,no_exit_condition_met
NIFTY 5 FEB 23600 PE SEDA,11:16:00 IST,05-02-25 11:16:00 IST,7.175,29.837462271534065,-2.56,HOLD,no_exit_condition_met
NIFTY 5 FEB 23600 PE SEDA,11:17:00 IST,05-02-25 11:17:00 IST,7.175,30.472617377698825,-2.56,EXIT,stale_trade_6m_loss
NIFTY 5 FEB 23550 PE SEDA,13:52:00 IST,05-02-25 13:52:00 IST,2.1625,44.40196639694025,-7.82,HOLD,no_exit_condition_met
NIFTY 5 FEB 23550 PE SEDA,13:53:00 IST,05-02-25 13:53:00 IST,2.1625,48.46150044528798,-7.82,HOLD,no_exit_condition_met
NIFTY 5 FEB 23550 PE SEDA,13:54:00 IST,05-02-25 13:54:00 IST,2.1625,59.56253757533282,-7.82,HOLD,no_exit_condition_met
NIFTY 5 FEB 23550 PE SEDA,13:55:00 IST,05-02-25 13:55:00 IST,2.225,65.78429994442249,-7.82,HOLD,no_exit_condition_met
NIFTY 5 FEB 23550 PE SEDA,13:56:00 IST,05-02-25 13:56:00 IST,2.225,70.68347390691234,-7.82,HOLD,no_exit_condition_met
NIFTY 5 FEB 23550 PE SEDA,13:57:00 IST,05-02-25 13:57:00 IST,2.225,73.04360797049543,-7.82,EXIT,stale_trade_6m_loss
