symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 4 FEB 23750 PE,10:19:00 IST,04-02-25 10:19:00 IST,92.55,39.18116028800947,83.37,HOLD,no_exit_condition_met
NIFTY 4 FEB 23750 PE,10:20:00 IST,04-02-25 10:20:00 IST,95.2,42.80474026369114,83.37,TRAIL,10_pt_dynamic_trail
NIFTY 4 FEB 23750 PE,10:21:00 IST,04-02-25 10:21:00 IST,95.3,44.93130585754395,85.2,TRAIL,10_pt_dynamic_trail
NIFTY 4 FEB 23750 PE,10:22:00 IST,04-02-25 10:22:00 IST,96.85,46.15848804883271,85.3,TRAIL,10_pt_dynamic_trail
NIFTY 4 FEB 23750 PE,10:23:00 IST,04-02-25 10:23:00 IST,92.95,45.77253405875095,86.85,HOLD,no_exit_condition_met
NIFTY 4 FEB 23750 PE,10:24:00 IST,04-02-25 10:24:00 IST,85.4,44.06334243624421,86.85,EXIT,stop_loss_hit
NIFTY 4 FEB 23750 CE,11:40:00 IST,04-02-25 11:40:00 IST,61.95,70.5149193519274,53.93,HOLD,no_exit_condition_met
NIFTY 4 FEB 23750 CE,11:41:00 IST,04-02-25 11:41:00 IST,59.7,63.69463004078114,53.93,HOLD,no_exit_condition_met
NIFTY 4 FEB 23750 CE,11:42:00 IST,04-02-25 11:42:00 IST,58.85,65.04218021048659,53.93,HOLD,no_exit_condition_met
NIFTY 4 FEB 23750 CE,11:43:00 IST,04-02-25 11:43:00 IST,61.45,60.705399059308924,53.93,HOLD,no_exit_condition_met
NIFTY 4 FEB 23750 CE,11:44:00 IST,04-02-25 11:44:00 IST,61.15,56.774294640164605,53.93,HOLD,no_exit_condition_met
NIFTY 4 FEB 23750 CE,11:45:00 IST,04-02-25 11:45:00 IST,63.2,52.60731934408783,53.93,EXIT,6_min_momentum_failed
NIFTY 4 FEB 23700 CE,12:53:00 IST,04-02-25 12:53:00 IST,78.25,62.03876436545932,69.03,HOLD,no_exit_condition_met
NIFTY 4 FEB 23700 CE,12:54:00 IST,04-02-25 12:54:00 IST,78.3,60.8411168797502,69.03,HOLD,no_exit_condition_met
NIFTY 4 FEB 23700 CE,12:55:00 IST,04-02-25 12:55:00 IST,79.4,62.692582953907724,69.03,TRAIL,10_pt_dynamic_trail
NIFTY 4 FEB 23700 CE,12:56:00 IST,04-02-25 12:56:00 IST,77.05,61.96772501432853,69.4,HOLD,no_exit_condition_met
NIFTY 4 FEB 23700 CE,12:57:00 IST,04-02-25 12:57:00 IST,78.95,63.872913439414596,69.4,HOLD,no_exit_condition_met
NIFTY 4 FEB 23700 CE,12:58:00 IST,04-02-25 12:58:00 IST,79.6,59.79582553268061,69.4,EXIT,6_min_momentum_failed
