test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,outcome,exit_reason
2026-01-12,NIFTY 12 JAN 25750 PE,,PE,25750,100.0,10:18:00 IST,10:30:00 IST,15.19,6.9,5.19,-54.58,Failure,stale_trade_12m_loss
2026-01-12,NIFTY 12 JAN 25800 PE,,PE,25800,89.0,11:13:00 IST,11:30:00 IST,12.66,10.925,2.66,-13.7,Failure,stale_trade_12m_loss
