symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 17 APR 23400 PE,11:09:00 IST,17-04-25 11:09:00 IST,15.8,49.002403265497556,7.81,HOLD,no_exit_condition_met
NIFTY 17 APR 23400 PE,11:10:00 IST,17-04-25 11:10:00 IST,16.0,57.573991050826834,7.81,HOLD,no_exit_condition_met
NIFTY 17 APR 23400 PE,11:11:00 IST,17-04-25 11:11:00 IST,17.125,63.63532211524851,7.81,HOLD,no_exit_condition_met
NIFTY 17 APR 23400 PE,11:12:00 IST,17-04-25 11:12:00 IST,17.3125,62.27890511923329,7.81,HOLD,no_exit_condition_met
NIFTY 17 APR 23400 PE,11:13:00 IST,17-04-25 11:13:00 IST,18.0875,61.83281427024129,7.81,TRAIL,10_pt_dynamic_trail
NIFTY 17 APR 23400 PE,11:14:00 IST,17-04-25 11:14:00 IST,16.4625,62.956318208657635,8.09,EXIT,6_min_momentum_failed
NIFTY 17 APR 23500 CE,11:30:00 IST,17-04-25 11:30:00 IST,28.4625,86.72824336441408,15.87,HOLD,no_exit_condition_met
NIFTY 17 APR 23500 CE,11:31:00 IST,17-04-25 11:31:00 IST,31.35,87.55399985999568,15.87,TRAIL,10_pt_dynamic_trail
NIFTY 17 APR 23500 CE,11:32:00 IST,17-04-25 11:32:00 IST,29.0375,89.45637198355769,21.35,HOLD,no_exit_condition_met
NIFTY 17 APR 23500 CE,11:33:00 IST,17-04-25 11:33:00 IST,30.6875,90.4018172689958,21.35,HOLD,no_exit_condition_met
NIFTY 17 APR 23500 CE,11:34:00 IST,17-04-25 11:34:00 IST,28.9875,90.78448097002739,21.35,HOLD,no_exit_condition_met
NIFTY 17 APR 23500 CE,11:35:00 IST,17-04-25 11:35:00 IST,28.8375,91.07018593818087,21.35,TRAIL,6_min_momentum_passed
NIFTY 17 APR 23500 CE,11:36:00 IST,17-04-25 11:36:00 IST,35.5125,88.3082435698678,28.37,HOLD,no_exit_condition_met
NIFTY 17 APR 23500 CE,11:37:00 IST,17-04-25 11:37:00 IST,31.875,90.60174656459131,28.37,HOLD,no_exit_condition_met
NIFTY 17 APR 23500 CE,11:38:00 IST,17-04-25 11:38:00 IST,33.2625,91.51912380798552,28.37,HOLD,no_exit_condition_met
NIFTY 17 APR 23500 CE,11:39:00 IST,17-04-25 11:39:00 IST,32.375,85.55024073763954,28.37,HOLD,no_exit_condition_met
NIFTY 17 APR 23500 CE,11:40:00 IST,17-04-25 11:40:00 IST,33.1125,85.6261821228959,28.37,HOLD,no_exit_condition_met
NIFTY 17 APR 23500 CE,11:41:00 IST,17-04-25 11:41:00 IST,37.15,83.21583873257057,28.37,TRAIL,5_pt_dynamic_trail
NIFTY 17 APR 23500 CE,11:42:00 IST,17-04-25 11:42:00 IST,36.625,84.78751347239142,32.15,HOLD,no_exit_condition_met
NIFTY 17 APR 23500 CE,11:43:00 IST,17-04-25 11:43:00 IST,44.3375,86.34141934743859,32.15,TRAIL,5_pt_dynamic_trail
