test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-02-24,NIFTY 24 FEB 22600 PE,,PE,22600,100.0,10:03:00 IST,10:09:00 IST,67.82,67.55,61.75,-0.4,-0.27,-20.25,Failure,6_min_momentum_failed
2025-02-24,NIFTY 24 FEB 22550 CE,,CE,22550,77.0,11:20:00 IST,11:26:00 IST,82.31,76.8,72.31,-6.69,-5.51,-413.25,Failure,6_min_momentum_failed
