symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 15 JAN 23300 PE,11:11:00 IST,15-01-25 11:11:00 IST,10.45,49.80088596831646,0.64,HOLD,no_exit_condition_met
NIFTY 15 JAN 23300 PE,11:12:00 IST,15-01-25 11:12:00 IST,10.1875,52.436117310830774,0.64,TRAIL,2_min_cold_protection_end
NIFTY 15 JAN 23300 PE,11:13:00 IST,15-01-25 11:13:00 IST,10.0375,46.59112691786562,7.98,HOLD,no_exit_condition_met
NIFTY 15 JAN 23300 PE,11:14:00 IST,15-01-25 11:14:00 IST,10.225,44.216117995968666,7.98,HOLD,no_exit_condition_met
NIFTY 15 JAN 23300 PE,11:15:00 IST,15-01-25 11:15:00 IST,10.4875,47.060282468413604,7.98,HOLD,no_exit_condition_met
NIFTY 15 JAN 23300 PE,11:16:00 IST,15-01-25 11:16:00 IST,10.0,51.174236697774056,7.98,EXIT,6_min_momentum_failed
NIFTY 15 JAN 23350 PE,13:38:00 IST,15-01-25 13:38:00 IST,12.7125,23.84167470867851,2.57,HOLD,no_exit_condition_met
NIFTY 15 JAN 23350 PE,13:39:00 IST,15-01-25 13:39:00 IST,12.95,27.356327430852076,2.57,TRAIL,2_min_cold_protection_end
NIFTY 15 JAN 23350 PE,13:40:00 IST,15-01-25 13:40:00 IST,12.9,37.281431973728964,9.43,HOLD,no_exit_condition_met
NIFTY 15 JAN 23350 PE,13:41:00 IST,15-01-25 13:41:00 IST,12.5,44.68819156149867,9.43,HOLD,no_exit_condition_met
NIFTY 15 JAN 23350 PE,13:42:00 IST,15-01-25 13:42:00 IST,12.4,48.8761544633138,9.43,HOLD,no_exit_condition_met
NIFTY 15 JAN 23350 PE,13:43:00 IST,15-01-25 13:43:00 IST,12.1125,51.255895264156145,9.43,EXIT,6_min_momentum_failed
