test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-02-11,NIFTY 11 FEB 22900 CE,,CE,22900,80.0,11:10:00 IST,11:15:00 IST,137.56,131.2,131.2,-4.62,-6.36,-477.0,Failure,stop_loss_hit
2025-02-11,NIFTY 11 FEB 23000 PE,,PE,23000,100.0,14:09:00 IST,14:12:00 IST,95.8,98.55,98.55,2.87,2.75,206.25,Success,stop_loss_hit
