datetime_ist,best_ce_score,best_pe_score,trigger_1m_ce,trigger_1m_pe,entry_allowed
24-02-26 09:15:00 IST,,,False,False,True
24-02-26 09:16:00 IST,,,False,False,True
24-02-26 09:17:00 IST,,,False,False,True
24-02-26 09:18:00 IST,,,False,False,True
24-02-26 09:19:00 IST,,,False,False,True
24-02-26 09:20:00 IST,,,False,False,True
24-02-26 09:21:00 IST,,,False,False,True
24-02-26 09:22:00 IST,,,False,False,True
24-02-26 09:23:00 IST,,,False,False,True
24-02-26 09:24:00 IST,,,False,False,True
24-02-26 09:25:00 IST,,,False,False,True
24-02-26 09:26:00 IST,,,False,False,True
24-02-26 09:27:00 IST,,,False,False,True
24-02-26 09:28:00 IST,,,False,False,True
24-02-26 09:29:00 IST,,,False,False,True
24-02-26 09:30:00 IST,,,False,False,True
24-02-26 09:31:00 IST,,,False,False,True
24-02-26 09:32:00 IST,,,False,False,True
24-02-26 09:33:00 IST,,,False,False,True
24-02-26 09:34:00 IST,,,False,False,True
24-02-26 09:35:00 IST,,,False,False,True
24-02-26 09:36:00 IST,,,False,False,True
24-02-26 09:37:00 IST,,,False,False,True
24-02-26 09:38:00 IST,,,False,False,True
24-02-26 09:39:00 IST,,,False,False,True
24-02-26 09:40:00 IST,,,False,False,True
24-02-26 09:41:00 IST,,,False,False,True
24-02-26 09:42:00 IST,,,False,False,True
24-02-26 09:43:00 IST,,,False,False,True
24-02-26 09:44:00 IST,0,90.0,False,False,True
24-02-26 09:45:00 IST,0,100,False,False,True
24-02-26 09:46:00 IST,0,100,False,False,True
24-02-26 09:47:00 IST,0,100,False,False,True
24-02-26 09:48:00 IST,0,100,False,False,True
24-02-26 09:49:00 IST,12,100,False,False,True
24-02-26 09:50:00 IST,37,100,False,False,True
24-02-26 09:51:00 IST,0,100,False,True,True
24-02-26 10:14:00 IST,0,85.0,False,True,True
24-02-26 10:40:00 IST,17,57,False,False,True
24-02-26 10:41:00 IST,0,52,False,False,True
24-02-26 10:42:00 IST,0,52,False,False,True
24-02-26 10:43:00 IST,17,32,False,False,True
24-02-26 10:44:00 IST,27.0,0,False,False,True
24-02-26 10:45:00 IST,17,32,False,False,True
24-02-26 10:46:00 IST,0,52,False,False,True
24-02-26 10:47:00 IST,0,87.0,False,False,True
24-02-26 10:48:00 IST,0,87.0,False,False,True
24-02-26 10:49:00 IST,0,87.0,False,False,True
24-02-26 10:50:00 IST,0,100,False,False,True
24-02-26 10:51:00 IST,0,97.0,False,False,True
24-02-26 10:52:00 IST,0,100,False,False,True
24-02-26 10:53:00 IST,0,100,False,False,True
24-02-26 10:54:00 IST,0,100,False,False,True
24-02-26 10:55:00 IST,0,80.0,False,False,True
24-02-26 10:56:00 IST,0,80.0,False,False,True
24-02-26 10:57:00 IST,0,80.0,False,False,True
24-02-26 10:58:00 IST,0,80.0,False,False,True
24-02-26 10:59:00 IST,0,80.0,False,False,True
24-02-26 11:00:00 IST,0,100,False,False,True
24-02-26 11:01:00 IST,12,70,False,False,True
24-02-26 11:02:00 IST,12,70,False,False,True
24-02-26 11:03:00 IST,32,50,False,False,True
24-02-26 11:04:00 IST,32,50,False,False,True
24-02-26 11:05:00 IST,52,45,False,False,True
24-02-26 11:06:00 IST,27,45,False,False,True
24-02-26 11:07:00 IST,7,65,False,False,True
24-02-26 11:08:00 IST,27,20,False,False,True
24-02-26 11:09:00 IST,37.0,0,False,False,True
24-02-26 11:10:00 IST,37.0,2,False,False,True
24-02-26 11:11:00 IST,42.0,7,False,False,True
24-02-26 11:12:00 IST,42.0,7,False,False,True
24-02-26 11:13:00 IST,42.0,7,False,False,True
24-02-26 11:14:00 IST,42.0,7,False,False,True
24-02-26 11:15:00 IST,42.0,10,False,False,True
24-02-26 11:16:00 IST,42.0,0,False,False,True
24-02-26 11:17:00 IST,42.0,0,False,False,True
24-02-26 11:18:00 IST,42.0,0,False,False,True
24-02-26 11:19:00 IST,42.0,0,False,False,True
24-02-26 11:20:00 IST,42.0,32,False,False,True
24-02-26 11:21:00 IST,42.0,7,False,False,True
24-02-26 11:22:00 IST,42.0,7,False,False,True
24-02-26 11:23:00 IST,42.0,7,False,False,True
24-02-26 11:24:00 IST,42.0,7,False,False,True
24-02-26 11:25:00 IST,32,7,False,False,True
24-02-26 11:26:00 IST,32,7,False,False,True
24-02-26 11:27:00 IST,42.0,7,False,False,True
24-02-26 11:28:00 IST,42.0,7,False,False,True
24-02-26 11:29:00 IST,42.0,7,False,False,True
24-02-26 11:30:00 IST,42.0,0,False,False,True
24-02-26 11:31:00 IST,42.0,0,False,False,True
24-02-26 11:32:00 IST,42.0,0,False,False,True
24-02-26 11:33:00 IST,42.0,0,False,False,True
24-02-26 11:34:00 IST,32,0,False,False,True
24-02-26 11:35:00 IST,12,70,False,False,True
24-02-26 11:36:00 IST,32,25,False,False,True
24-02-26 11:37:00 IST,32,25,False,False,True
24-02-26 11:38:00 IST,32,25,False,False,True
24-02-26 11:39:00 IST,42.0,0,False,False,True
24-02-26 11:40:00 IST,20.0,7,False,False,True
24-02-26 11:41:00 IST,20.0,7,False,False,True
24-02-26 11:42:00 IST,20.0,7,False,False,True
24-02-26 11:43:00 IST,10,47,False,False,True
