test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-01-15,NIFTY 15 JAN 23300 CE,,CE,23300,75.0,10:48:00 IST,10:54:00 IST,22.02,16.52,16.52,-24.98,-5.5,-412.5,Failure,stop_loss_hit
2025-01-15,NIFTY 15 JAN 23300 PE,,PE,23300,100.0,11:10:00 IST,11:16:00 IST,42.57,40.0,32.57,-6.04,-2.57,-192.75,Failure,6_min_momentum_failed
2025-01-15,NIFTY 15 JAN 23350 PE,,PE,23350,100.0,13:37:00 IST,13:43:00 IST,50.3,48.45,41.8,-3.68,-1.85,-138.75,Failure,6_min_momentum_failed
